index,offsetRange,oldCentroidIndex,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
252,263.0 to 263.5,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",g#Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-IV/vii,F#G-ACE,salmon,16
253,264.0 to 264.5,11,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0]",b-Minor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,iv_ofDmin,GBb-C#D,yellow,0
254,265.0 to 265.5,11,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 1, 0]",b-Minor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,iv_ofDmin,GBb-C#D,yellow,0
255,266.0 to 266.625,0,"[0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0]",b-Minor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofG,D-F#A,greenyellow,15
256,267.0 to 267.5,16,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",aMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
257,268.0 to 268.5,16,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
258,269.0 to 269.5,16,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
259,270.0 to 270.5,2,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0]",b-Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,2/4ofCmaj,DF,green,4
260,271.0 to 271.5,2,"[1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0]",b-Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,2/4ofCmaj,DF,green,4
261,272.0 to 272.75,11,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0]",b-Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,iv_ofDmin,GBb-C#D,yellow,0
262,273.0 to 273.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
263,274.0 to 274.5,14,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
264,275.0 to 275.5,14,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
265,276.0 to 276.5,12,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",cMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,AminTriad,ACE,steelblue,14
266,277.0 to 277.5,12,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0]",cMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,AminTriad,ACE,steelblue,14
267,278.0 to 278.75,12,"[1, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,AminTriad,ACE,steelblue,14
268,279.0 to 279.5,16,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1]",bMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
269,280.0 to 280.5,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
270,281.0 to 281.5,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
271,282.0 to 282.75,14,"[0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
272,283.0 to 283.75,14,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",bMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
273,284.0 to 284.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
274,285.0 to 285.875,12,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,AminTriad,ACE,steelblue,14
275,286.0 to 286.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
276,287.0 to 287.75,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,AminTriad,ACE,steelblue,14
277,288.0 to 288.75,14,"[0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
278,289.0 to 289.75,14,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",bMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
279,290.0 to 290.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
280,291.0 to 291.875,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,AminTriad,ACE,steelblue,14
281,292.0 to 292.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
282,293.0 to 293.75,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,AminTriad,ACE,steelblue,14
283,294.0 to 294.75,14,"[0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
284,295.0 to 295.75,14,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
285,296.0 to 296.875,14,"[0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
286,297.0 to 297.5,14,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
287,298.0 to 298.625,14,"[0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
288,300.0 to 300.0,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
289,302.0 to 302.0,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
290,303.0 to 303.0,16,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
291,305.0 to 305.0,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
292,306.0 to 306.8333333,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",aMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
293,307.0 to 307.8333333,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",aMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
294,308.0 to 308.5,14,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",aMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
295,309.0 to 309.5,14,"[0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
296,310.0 to 310.5,14,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",aMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
297,311.0 to 311.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
298,312.0 to 312.5,9,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,6-1ofC,A-CF,deepskyblue,7
299,313.0 to 313.0,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
300,314.0 to 314.125,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",aMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
301,315.0 to 315.0,16,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
302,317.0 to 317.0,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
303,318.0 to 318.875,16,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
304,319.0 to 319.875,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
305,320.0 to 320.5,16,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",aMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
306,321.0 to 321.5,16,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
307,322.0 to 322.5,14,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
308,323.0 to 323.5,0,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofG,D-F#A,greenyellow,15
309,324.0 to 324.0,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofG,D-F#A,greenyellow,15
310,326.0 to 326.0,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
311,327.0 to 327.125,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
312,329.0 to 329.0,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
313,330.0 to 330.75,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofG,D-F#A,greenyellow,15
314,331.0 to 331.75,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofG,D-F#A,greenyellow,15
315,332.0 to 332.8333333,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
316,333.0 to 333.5,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,6-1ofC,A-CF,deepskyblue,7
317,334.0 to 334.5,16,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
318,335.0 to 335.5,14,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
319,336.0 to 336.875,0,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofG,D-F#A,greenyellow,15
320,337.0 to 337.0,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-IV/vii,F#G-ACE,salmon,16
321,338.0 to 338.0,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofG,D-F#A,greenyellow,15
322,339.0 to 339.125,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofG,D-F#A,greenyellow,15
323,341.0 to 341.0,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofG,D-F#A,greenyellow,15
324,342.0 to 342.875,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-IV/vii,F#G-ACE,salmon,16
325,343.0 to 343.75,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-IV/vii,F#G-ACE,salmon,16
326,344.0 to 344.75,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,6-1ofC,A-CF,deepskyblue,7
327,345.0 to 345.5,8,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Cmaj-root,C-EG,slateblue,2
328,346.0 to 346.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
329,347.0 to 347.5,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-IV/vii,F#G-ACE,salmon,16
330,348.0 to 348.875,11,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",e-Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,iv_ofDmin,GBb-C#D,yellow,0
331,349.0 to 349.5,11,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",e-Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,iv_ofDmin,GBb-C#D,yellow,0
332,350.0 to 350.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",e-Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
333,351.0 to 351.625,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Cmaj-root,C-EG,slateblue,2
334,352.0 to 352.5,9,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0]",fMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,6-1ofC,A-CF,deepskyblue,7
335,353.0 to 353.75,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Cmaj3rd5th,EG-C,mediumvioletred,8
336,354.0 to 354.875,9,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",fMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,6-1ofC,A-CF,deepskyblue,7
337,355.0 to 355.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
338,356.0 to 356.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
339,357.0 to 357.5,11,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0]",b-Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,iv_ofDmin,GBb-C#D,yellow,0
340,358.0 to 358.5,11,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,iv_ofDmin,GBb-C#D,yellow,0
341,359.0 to 359.875,2,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0]",b-Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,2/4ofCmaj,DF,green,4
342,360.0 to 360.5,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Cmaj3rd5th,EG-C,mediumvioletred,8
343,361.0 to 361.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
344,362.0 to 362.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
345,363.0 to 363.5,9,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0]",aMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,6-1ofC,A-CF,deepskyblue,7
346,364.0 to 364.5,19,"[0, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,4ofC,F-AC,cyan,1
347,365.0 to 365.5,10,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",aMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Cmaj2-5tet,DEFG,violet,6
348,366.0 to 366.5,2,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0]",b-Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,2/4ofCmaj,DF,green,4
349,367.0 to 367.5,14,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
350,368.0 to 368.5,13,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Cmaj5-1tet,BC-AG,darkviolet,12
351,369.0 to 369.5,12,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,AminTriad,ACE,steelblue,14
352,370.0 to 370.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
353,371.0 to 371.75,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-IV/vii,F#G-ACE,salmon,16
354,372.0 to 372.875,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-root,G-BD,red,9
355,373.0 to 373.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
356,374.0 to 374.5,16,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
357,375.0 to 375.5,16,"[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",g#Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
358,376.0 to 376.5,16,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
359,377.0 to 377.5,8,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Cmaj-root,C-EG,slateblue,2
360,378.0 to 378.5,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj3rd5th,BD-G,gold,17
361,379.0 to 379.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
362,380.0 to 380.5,16,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
363,381.0 to 381.5,16,"[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",g#Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
364,382.0 to 382.5,16,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
365,383.0 to 383.625,8,"[2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",g#Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Cmaj-root,C-EG,slateblue,2
366,384.0 to 384.875,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-root,G-BD,red,9
367,385.0 to 385.5,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-root,G-BD,red,9
368,386.0 to 386.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
369,387.0 to 387.5,3,"[0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-root,G-BD,red,9
370,388.0 to 388.5,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 1]",gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-root,G-BD,red,9
371,389.0 to 389.5,3,"[1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2]",gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-root,G-BD,red,9
372,390.0 to 390.5,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",gMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Cmaj2-5tet,DEFG,violet,6
373,391.0 to 391.5,10,"[0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1]",gMinor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Cmaj2-5tet,DEFG,violet,6
374,392.0 to 392.875,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 1]",gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-root,G-BD,red,9
375,393.0 to 393.0,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-root,G-BD,red,9
376,394.125 to 394.625,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-IV/vii,F#G-ACE,salmon,16
377,395.0 to 395.5,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",b-Major,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,2/4ofCmaj,DF,green,4
378,396.0 to 396.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Cmaj-root,C-EG,slateblue,2
379,397.5 to 397.5,16,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,chr,FGAB,mediumpurple,10
380,398.0 to 398.6666667,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,Gmaj-root,G-BD,red,9
381,399.0 to 399.0,14,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
382,400.75 to 400.75,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K570 i Bb major.mid by Mozart.csv,1789,VofAmin,E-BCD,indigo,19
