index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
324,328.1666667 to 328.5,1,"[0, 0, 1, 0, 2, 0, 2, 2, 0, 0, 0, 0]",3,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
325,329.0 to 329.75,0,"[0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
326,330.25 to 330.625,13,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
327,331.125 to 331.125,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",4,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
328,332.0 to 332.875,13,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
329,333.75 to 333.75,16,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv
330,334.625 to 334.625,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
331,335.5 to 335.5,16,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",4,e-Major,Piano Sonata K330 i C major.mid by Mozart.csv
332,336.5 to 336.625,14,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
333,337.25 to 337.875,12,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
334,338.125 to 338.9583333,13,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
335,339.25 to 339.75,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
336,340.0 to 340.75,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
337,341.0 to 341.875,3,"[0, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
338,342.0 to 342.875,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
339,343.0 to 343.875,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
340,344.0 to 344.9166667,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
341,345.0 to 345.875,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
342,346.0 to 346.625,17,"[3, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
343,347.125 to 347.75,18,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
344,348.0 to 348.75,18,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
345,349.25 to 349.875,0,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
346,350.0 to 350.5,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
347,351.0 to 351.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
348,352.0 to 352.875,13,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
349,353.125 to 353.75,5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
350,354.25 to 354.625,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
351,355.125 to 355.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
352,356.375 to 356.75,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
353,357.3333333 to 357.875,12,"[2, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
354,358.125 to 358.875,6,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 2]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
355,359.3333333 to 359.875,1,"[1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
356,360.0 to 360.75,3,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
357,361.0 to 361.8333333,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
358,362.0 to 362.9166667,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
359,363.0 to 363.625,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
360,364.0 to 364.875,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
361,365.0 to 365.875,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
362,366.0 to 366.625,17,"[3, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
363,367.125 to 367.875,18,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
364,368.0 to 368.875,18,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
365,369.25 to 369.875,0,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
366,370.0 to 370.875,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",0,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
367,371.125 to 371.875,1,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
368,372.125 to 372.875,13,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
369,373.125 to 373.875,5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
370,374.0 to 374.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
371,375.125 to 375.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
372,376.125 to 376.875,14,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",4,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
373,377.125 to 377.875,12,"[2, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 1]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
374,378.0 to 378.75,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
375,379.0 to 379.875,1,"[1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
376,380.0 to 380.875,6,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
377,381.25 to 381.625,6,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
378,382.625 to 382.75,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
379,383.0 to 383.5,5,"[0, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
380,384.375 to 384.75,14,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
381,385.0 to 385.375,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
382,386.125 to 386.75,13,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
383,387.0 to 387.75,6,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
384,388.0 to 388.75,6,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
385,389.625 to 389.75,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
386,390.0 to 390.875,5,"[0, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
387,391.25 to 391.875,18,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",7,eMajor,Piano Sonata K330 i C major.mid by Mozart.csv
388,392.125 to 392.625,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
389,393.0 to 393.9166667,6,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 2]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
390,394.875 to 394.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
391,395.875 to 395.875,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
392,396.125 to 396.125,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
393,397.75 to 397.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
394,398.3333333 to 398.9583333,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
395,399.25 to 399.75,16,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",3,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
396,400.125 to 400.875,3,"[0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 1]",1,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
397,401.0 to 401.875,3,"[1, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 1]",2,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
398,402.0 to 402.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
399,403.0 to 403.9583333,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",6,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
400,404.0 to 404.875,18,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1]",7,eMajor,Piano Sonata K330 i C major.mid by Mozart.csv
401,405.3333333 to 405.8333333,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",0,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
402,406.125 to 406.6666667,12,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",4,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
403,407.0 to 407.875,12,"[2, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
404,408.0 to 408.75,5,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
405,409.25 to 409.9166667,0,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
406,410.125 to 410.8333333,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
407,411.0 to 411.875,7,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
408,412.2083333 to 412.75,9,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",9,e-Minor,Piano Sonata K330 i C major.mid by Mozart.csv
409,413.125 to 413.875,13,"[1, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 1]",9,bMajor,Piano Sonata K330 i C major.mid by Mozart.csv
410,414.0 to 414.875,18,"[1, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 1]",9,e-Minor,Piano Sonata K330 i C major.mid by Mozart.csv
411,415.0 to 415.875,5,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
412,416.0 to 416.75,18,"[1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 2]",6,dMinor,Piano Sonata K330 i C major.mid by Mozart.csv
413,417.0 to 417.9166667,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
414,418.125 to 418.75,5,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
415,419.25 to 419.6666667,5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
416,420.125 to 420.875,18,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
417,421.0 to 421.875,7,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
418,422.0 to 422.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
419,423.125 to 423.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
420,424.125 to 424.875,3,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
421,425.33333330000005 to 425.875,4,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
422,426.25 to 426.75,5,"[0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
423,427.125 to 427.7916667,5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
424,428.0 to 428.875,13,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
425,429.375 to 429.875,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
426,430.25 to 430.875,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
427,431.25 to 431.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
428,432.0 to 432.75,2,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",4,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv
429,433.5 to 433.5,16,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",4,g#Major,Piano Sonata K330 i C major.mid by Mozart.csv
430,434.25 to 434.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2]",0,eMajor,Piano Sonata K330 i C major.mid by Mozart.csv
431,435.25 to 435.75,5,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
432,436.25 to 436.625,2,"[0, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 1]",6,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv
433,437.0 to 437.5,5,"[0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 2]",6,eMajor,Piano Sonata K330 i C major.mid by Mozart.csv
434,438.0 to 438.875,2,"[0, 0, 2, 0, 0, 2, 0, 0, 1, 0, 0, 1]",6,b-Major,Piano Sonata K330 i C major.mid by Mozart.csv
435,439.0 to 439.75,2,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K330 i C major.mid by Mozart.csv
436,440.25 to 440.75,14,"[0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0]",4,eMinor,Piano Sonata K330 i C major.mid by Mozart.csv
437,441.125 to 441.75,12,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
438,442.25 to 442.7916667,12,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
439,443.0 to 443.875,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
440,444.25 to 444.875,15,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
441,445.20833330000005 to 445.875,2,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
442,446.33333330000005 to 446.875,11,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0]",1,b-Major,Piano Sonata K330 i C major.mid by Mozart.csv
443,447.0 to 447.9166667,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
444,448.0 to 448.5,12,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",4,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
445,449.0 to 449.875,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
446,450.0 to 450.875,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
447,451.20833330000005 to 451.75,9,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0]",4,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv
448,452.25 to 452.5,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",4,aMajor,Piano Sonata K330 i C major.mid by Mozart.csv
449,453.0 to 453.6666667,9,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",4,aMajor,Piano Sonata K330 i C major.mid by Mozart.csv
450,454.0 to 454.75,9,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0]",4,aMajor,Piano Sonata K330 i C major.mid by Mozart.csv
451,455.0 to 455.875,16,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",4,aMajor,Piano Sonata K330 i C major.mid by Mozart.csv
452,456.0 to 456.875,16,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",4,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
453,457.375 to 457.875,7,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
454,458.0 to 458.875,1,"[1, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0, 0]",1,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
455,459.20833330000005 to 459.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
456,460.08333330000005 to 460.6666667,16,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
457,461.125 to 461.75,15,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
458,462.0 to 462.875,8,"[2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",5,e-Minor,Piano Sonata K330 i C major.mid by Mozart.csv
459,463.25 to 463.75,16,"[1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",1,e-Minor,Piano Sonata K330 i C major.mid by Mozart.csv
460,464.125 to 464.75,2,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",8,g#Major,Piano Sonata K330 i C major.mid by Mozart.csv
461,465.0 to 465.875,2,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",4,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv
462,466.20833330000005 to 466.75,2,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",8,g#Minor,Piano Sonata K330 i C major.mid by Mozart.csv
463,467.0 to 467.6666667,0,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
464,468.125 to 468.875,7,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
465,469.0 to 469.875,0,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
466,470.0 to 470.875,7,"[2, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",9,e-Minor,Piano Sonata K330 i C major.mid by Mozart.csv
467,471.0 to 471.625,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
468,472.0 to 472.875,1,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]",3,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
469,473.33333330000005 to 473.75,16,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
470,474.25 to 474.7916667,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
471,475.0 to 475.5,3,"[0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0]",3,e-Major,Piano Sonata K330 i C major.mid by Mozart.csv
472,476.0 to 476.75,2,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",1,e-Minor,Piano Sonata K330 i C major.mid by Mozart.csv
473,477.0 to 477.6666667,18,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
474,478.0 to 478.875,6,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
475,479.0 to 479.875,1,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
476,480.0 to 480.9166667,3,"[0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
477,481.125 to 481.75,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
478,482.0 to 482.875,10,"[0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0]",1,e-Major,Piano Sonata K330 i C major.mid by Mozart.csv
479,483.0 to 483.875,1,"[1, 0, 1, 2, 0, 1, 1, 1, 0, 0, 0, 0]",9,e-Minor,Piano Sonata K330 i C major.mid by Mozart.csv
480,484.0 to 484.625,18,"[1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
481,485.0 to 485.875,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
482,486.25 to 486.875,14,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,aMajor,Piano Sonata K330 i C major.mid by Mozart.csv
483,487.0 to 487.875,2,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",4,b-Major,Piano Sonata K330 i C major.mid by Mozart.csv
484,488.0 to 488.625,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
485,489.125 to 489.75,10,"[0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
486,490.25 to 490.875,16,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
487,491.125 to 491.58333330000005,10,"[0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
