index,offsetRange,oldCentroidIndex,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
391,411.0 to 411.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
392,412.0 to 412.875,18,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
393,413.0 to 413.5,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
394,414.0 to 414.875,9,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
395,415.0 to 415.5,9,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
396,416.0 to 416.75,0,"[1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
397,417.0 to 417.75,0,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
398,418.0 to 418.75,18,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
399,419.0 to 419.75,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
400,420.0 to 420.75,4,"[1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
401,421.0 to 421.75,14,"[0, 0, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
402,422.0 to 422.75,8,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
403,423.0 to 423.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
404,424.0 to 424.5,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
405,425.0 to 425.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
406,426.0 to 426.5,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
407,427.0 to 427.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
408,428.0 to 428.5,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
409,429.0 to 429.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
410,430.0 to 430.5,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
411,431.0 to 431.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
412,432.0 to 432.875,2,"[0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1]",c#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
413,433.0 to 433.875,2,"[0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1]",c#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
414,434.0 to 434.875,2,"[0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1]",c#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
415,435.0 to 435.875,2,"[0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1]",c#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
416,436.0 to 436.5,14,"[0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
417,437.0 to 437.5,18,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
418,438.0 to 438.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
419,439.0 to 439.5,1,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
420,440.0 to 440.75,5,"[0, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
421,441.0 to 441.75,6,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 2]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
422,442.0 to 442.75,6,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
423,443.0 to 443.75,6,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 2]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
424,444.0 to 444.875,13,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
425,445.0 to 445.875,13,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
426,446.0 to 446.875,13,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
427,447.0 to 447.75,13,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
428,448.0 to 448.0,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
429,449.0 to 449.75,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
430,450.0 to 450.875,9,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
431,451.0 to 451.875,16,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
432,452.0 to 452.875,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
433,453.0 to 453.875,4,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
434,454.0 to 454.875,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
435,455.0 to 455.875,0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
436,456.0 to 456.875,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
437,457.0 to 457.75,3,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
438,458.0 to 458.75,12,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
439,459.0 to 459.75,7,"[1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V7ofG,DF#AC,lime,18
440,460.0 to 460.75,3,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
441,461.0 to 461.75,14,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1]",gMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
442,462.0 to 462.75,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
443,463.0 to 463.75,0,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
444,464.0 to 464.0,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
445,465.0 to 465.125,3,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
446,466.0 to 466.125,6,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 2]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,GmajTriad,GBD,orange,13
447,467.0 to 467.0,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
448,468.0 to 468.375,3,"[0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 1, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
449,470.0 to 470.375,3,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
450,472.0 to 472.0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
451,473.5 to 473.75,9,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
452,474.0 to 474.0,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
453,476.0 to 476.0,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
454,477.5 to 477.75,9,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
455,478.0 to 478.0,11,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
456,480.0 to 480.0,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",b-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
457,481.5 to 481.75,9,"[2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",g#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
458,482.0 to 482.0,11,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
459,484.0 to 484.5,11,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
460,485.0 to 485.875,11,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
461,486.0 to 486.875,0,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
462,487.0 to 487.875,11,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
463,488.0 to 488.875,10,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
464,489.0 to 489.5,10,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
465,490.0 to 490.875,16,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",aMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
466,491.0 to 491.5,16,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
467,492.0 to 492.875,11,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
468,493.0 to 493.75,11,"[0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
469,494.0 to 494.875,0,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
470,495.0 to 495.875,11,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
471,496.0 to 496.875,10,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
472,497.0 to 497.875,10,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj2-5tet,DEFG,violet,6
473,498.0 to 498.875,16,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",aMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
474,499.0 to 499.5,16,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
475,500.0 to 500.375,2,"[0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
476,502.0 to 502.0,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
477,504.0 to 504.0,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,4ofC,F-AC,cyan,1
478,505.5 to 505.75,4,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
479,506.0 to 506.0,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
480,507.0 to 507.0,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
481,508.0 to 508.875,2,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
482,509.0 to 509.875,2,"[0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
483,510.0 to 510.875,9,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
484,511.0 to 511.875,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
485,512.0 to 512.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
486,513.0 to 513.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
487,514.0 to 514.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
488,515.0 to 515.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
489,516.0 to 516.875,9,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
490,517.0 to 517.5,2,"[0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
491,518.0 to 518.875,2,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
492,519.0 to 519.875,13,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
493,520.0 to 520.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
494,521.0 to 521.875,5,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj3rd5th,BD-G,gold,17
495,522.0 to 522.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
496,523.0 to 523.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",eMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
497,524.0 to 524.75,8,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
498,525.0 to 525.75,8,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
499,526.0 to 526.75,9,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
500,527.0 to 527.75,9,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
501,528.0 to 528.75,9,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,6-1ofC,A-CF,deepskyblue,7
502,529.0 to 529.75,12,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
503,530.0 to 530.75,14,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofAmin,E-BCD,indigo,19
504,531.0 to 531.75,16,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
505,532.0 to 532.75,11,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
506,533.0 to 533.75,11,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
507,534.0 to 534.75,3,"[0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
508,535.0 to 535.75,3,"[0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-root,G-BD,red,9
509,536.0 to 536.75,11,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",f#Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
510,537.0 to 537.75,11,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,iv_ofDmin,GBb-C#D,yellow,0
511,538.0 to 538.75,0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
512,539.0 to 539.75,0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,VofG,D-F#A,greenyellow,15
513,540.0 to 540.75,18,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",g#Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,V-IofC,D-GBC,crimson,11
514,541.0 to 541.75,13,"[2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",g#Minor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj5-1tet,BC-AG,darkviolet,12
515,542.0 to 542.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj-root,C-EG,slateblue,2
516,543.0 to 543.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Cmaj3rd5th,EG-C,mediumvioletred,8
517,544.0 to 544.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",gMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
518,545.0 to 545.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]",fMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,2/4ofCmaj,DF,green,4
519,546.0 to 546.75,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
520,547.0 to 547.75,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,AminTriad,ACE,steelblue,14
521,548.0 to 548.875,16,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0]",e-Major,Piano Sonata K309 i C major.mid by Mozart.csv,1777,chr,FGAB,mediumpurple,10
522,549.0 to 549.5,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K309 i C major.mid by Mozart.csv,1777,Gmaj-IV/vii,F#G-ACE,salmon,16
