index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
164,166.0 to 166.875,14,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
165,167.0 to 167.875,2,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
166,168.0 to 168.875,18,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
167,169.0 to 169.75,17,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
168,170.0 to 170.75,5,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
169,171.0 to 171.75,5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
170,172.0 to 172.875,5,"[0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
171,173.0 to 173.75,5,"[0, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
172,174.0 to 174.75,4,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
173,175.0 to 175.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
174,176.0 to 176.875,1,"[1, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
175,177.0 to 177.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
176,178.0 to 178.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
177,179.0 to 179.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
178,180.0 to 180.75,9,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
179,181.0 to 181.75,19,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
180,182.0 to 182.75,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
181,183.0 to 183.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
182,184.0 to 184.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
183,185.0 to 185.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
184,186.0 to 186.75,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
185,187.0 to 187.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
186,188.0 to 188.875,3,"[1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
187,189.0 to 189.875,10,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
188,190.0 to 190.0,2,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",9,c#Major,Piano Sonata K279 i C major.mid by Mozart.csv
189,191.0 to 191.0,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
190,192.0 to 192.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
191,193.0 to 193.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
192,194.0 to 194.75,19,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
193,195.0 to 195.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
194,196.0 to 196.875,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
195,197.0 to 197.875,18,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
196,198.0 to 198.75,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",3,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
197,199.0 to 199.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
198,200.0 to 200.5,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
199,201.0 to 201.875,13,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
200,202.0 to 202.75,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",3,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
201,203.0 to 203.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
202,204.0 to 204.5,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
203,205.0 to 205.875,13,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
204,206.0 to 206.875,4,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
205,207.0 to 207.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
206,208.0 to 208.875,10,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
207,209.0 to 209.875,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
208,210.0 to 210.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,gMinor,Piano Sonata K279 i C major.mid by Mozart.csv
209,211.0 to 211.875,19,"[1, 0, 1, 0, 0, 2, 0, 1, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
210,212.0 to 212.5,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
211,214.0 to 214.125,14,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
212,215.125 to 215.25,14,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
213,216.0 to 216.75,5,"[0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3]",5,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
214,217.0 to 217.75,14,"[0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2]",5,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
215,218.0 to 218.875,14,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
216,219.125 to 219.625,14,"[0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0]",5,eMinor,Piano Sonata K279 i C major.mid by Mozart.csv
217,220.0 to 220.75,9,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]",4,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
218,221.0 to 221.75,18,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
219,222.0 to 222.125,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
220,223.125 to 223.25,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
221,224.0 to 224.75,7,"[1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
222,225.0 to 225.75,7,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
223,226.0 to 226.875,1,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
224,227.125 to 227.625,0,"[1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0]",2,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
225,228.0 to 228.75,3,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
226,229.0 to 229.875,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
227,230.0 to 230.75,1,"[1, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
228,231.0 to 231.75,1,"[1, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
229,232.0 to 232.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
230,233.0 to 233.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
231,234.0 to 234.75,1,"[1, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
232,235.0 to 235.75,1,"[1, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
233,236.0 to 236.75,5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
234,237.0 to 237.875,1,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
235,238.0 to 238.75,9,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0]",8,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
236,239.0 to 239.875,1,"[1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0]",2,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
237,240.0 to 240.75,3,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
238,241.0 to 241.875,14,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
239,242.0 to 242.75,12,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",2,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
240,243.0 to 243.875,13,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
241,244.0 to 244.75,0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1]",6,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
242,245.0 to 245.875,1,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
243,246.0 to 246.75,9,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv
244,247.0 to 247.875,1,"[1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0]",2,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
245,248.0 to 248.75,3,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
246,249.0 to 249.875,14,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
247,250.0 to 250.75,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
248,251.0 to 251.875,7,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
249,252.0 to 252.75,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
250,253.0 to 253.875,18,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
251,254.0 to 254.75,1,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
252,255.0 to 255.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
253,256.0 to 256.75,18,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
254,257.0 to 257.75,18,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
255,258.0 to 258.875,12,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",4,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
256,259.0 to 259.5,12,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
257,260.0 to 260.5,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",3,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
258,261.0 to 261.5,14,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
259,262.125 to 262.875,14,"[1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
260,263.0 to 263.5,14,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
261,264.0 to 264.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",4,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
262,265.25 to 265.875,14,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
263,266.3333333 to 266.875,13,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",4,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
264,267.3333333 to 267.875,14,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
265,268.0 to 268.75,18,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
266,269.0 to 269.875,6,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
267,270.0 to 270.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
268,271.0 to 271.75,0,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
269,272.0 to 272.75,3,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
270,273.0 to 273.75,3,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
271,274.0 to 274.75,7,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
272,275.0 to 275.75,7,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
273,276.0 to 276.75,6,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
274,277.0 to 277.75,6,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
275,278.0 to 278.75,12,"[2, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0]",8,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
276,279.0 to 279.75,7,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",4,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
277,280.0 to 280.75,3,"[0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
278,281.0 to 281.75,3,"[0, 0, 1, 0, 0, 0, 1, 4, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
279,282.0 to 282.75,9,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
280,283.0 to 283.75,7,"[0, 0, 1, 0, 1, 0, 3, 0, 0, 2, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
281,284.0 to 284.75,5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
282,285.0 to 285.75,6,"[0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 0, 2]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
283,286.0 to 286.75,12,"[2, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0]",8,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
284,287.0 to 287.75,7,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",4,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
285,288.0 to 288.75,3,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 2]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
286,289.0 to 289.75,1,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
287,290.0 to 290.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
288,291.0 to 291.75,0,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",2,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
289,292.0 to 292.0,16,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
290,293.0 to 293.75,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
291,294.0 to 294.75,1,"[1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0]",2,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
292,295.0 to 295.5,0,"[0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0]",6,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
293,296.0 to 296.75,1,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]",0,e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv
294,297.0 to 297.75,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
295,298.0 to 298.75,3,"[1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1]",0,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
296,299.0 to 299.75,0,"[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
297,300.0 to 300.75,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
298,301.0 to 301.75,5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",6,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
299,302.0 to 302.0,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
300,304.0 to 304.75,3,"[0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 1, 0]",0,b-Minor,Piano Sonata K279 i C major.mid by Mozart.csv
301,305.0 to 305.75,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
302,306.0 to 306.75,11,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",6,b-Minor,Piano Sonata K279 i C major.mid by Mozart.csv
303,307.0 to 307.75,11,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0]",0,b-Minor,Piano Sonata K279 i C major.mid by Mozart.csv
304,308.0 to 308.75,1,"[0, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
305,309.0 to 309.75,16,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
306,310.0 to 310.75,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
307,311.0 to 311.75,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",8,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
308,312.0 to 312.75,19,"[0, 0, 1, 0, 1, 3, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
309,313.0 to 313.75,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
310,314.0 to 314.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
311,315.0 to 315.75,9,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
312,316.0 to 316.75,10,"[0, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
313,317.0 to 317.75,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
314,318.0 to 318.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
315,319.0 to 319.75,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
316,320.0 to 320.75,17,"[1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
317,321.0 to 321.75,14,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
318,322.0 to 322.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
319,323.0 to 323.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
320,324.0 to 324.75,2,"[0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0]",6,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
321,325.0 to 325.75,2,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]",9,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
322,326.0 to 326.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",9,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
323,327.0 to 327.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",9,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
324,328.0 to 328.75,14,"[0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1]",5,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
325,329.0 to 329.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
326,330.0 to 330.75,8,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
327,331.0 to 331.875,1,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",8,e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv
328,332.0 to 332.75,0,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
