index,offsetRange,oldCentroidIndex,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex,PS
126,129.0 to 129.75,17,"[2, 0, 1, 1, 2, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5,0
127,130.0 to 130.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj2-5tet,DEFG,violet,6,0
128,131.0 to 131.75,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Gmaj-root,G-BD,red,9,0
129,132.0 to 132.75,6,"[1, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 2]",gMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,GmajTriad,GBD,orange,13,0
130,133.0 to 133.75,17,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5,0
131,134.0 to 134.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj2-5tet,DEFG,violet,6,0
132,135.0 to 135.75,3,"[0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Gmaj-root,G-BD,red,9,0
133,136.0 to 136.875,6,"[1, 0, 2, 0, 1, 2, 0, 2, 0, 0, 0, 2]",gMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,GmajTriad,GBD,orange,13,0
134,137.0 to 137.75,8,"[2, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj-root,C-EG,slateblue,2,0
135,138.0 to 138.875,12,"[2, 0, 2, 0, 2, 0, 0, 0, 2, 2, 0, 2]",eMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,AminTriad,ACE,steelblue,14,0
136,139.0 to 139.875,17,"[2, 0, 0, 0, 2, 2, 0, 2, 2, 2, 0, 2]",eMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5,0
137,140.0 to 140.875,10,"[0, 2, 2, 0, 2, 2, 0, 2, 1, 2, 0, 0]",aMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj2-5tet,DEFG,violet,6,0
138,141.0 to 141.0,12,"[0, 2, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0]",aMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,AminTriad,ACE,steelblue,14,0
139,142.0 to 142.875,10,"[0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 1]",fMinor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj2-5tet,DEFG,violet,6,0
140,143.0 to 143.875,15,"[2, 0, 1, 0, 2, 2, 0, 1, 0, 2, 0, 0]",fMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj1-4tet,C-DEF,blue,3,0
141,144.0 to 144.875,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,V-IofC,D-GBC,crimson,11,0
142,145.0 to 145.875,12,"[2, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1]",cMinor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,AminTriad,ACE,steelblue,14,0
143,146.0 to 146.875,2,"[1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2]",b-Major,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,2/4ofCmaj,DF,green,4,0
144,147.0 to 147.75,17,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5,0
145,148.0 to 148.875,12,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 0]",cMinor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,AminTriad,ACE,steelblue,14,0
146,149.0 to 149.875,19,"[2, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0]",fMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,4ofC,F-AC,cyan,1,0
147,150.0 to 150.875,10,"[0, 1, 2, 0, 1, 2, 0, 1, 0, 1, 0, 0]",fMinor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj2-5tet,DEFG,violet,6,0
148,151.0 to 151.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8,0
149,152.0 to 152.875,17,"[2, 0, 0, 0, 2, 1, 0, 2, 0, 1, 0, 1]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5,0
150,153.0 to 153.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj2-5tet,DEFG,violet,6,0
151,154.0 to 154.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj2-5tet,DEFG,violet,6,0
152,155.0 to 155.875,8,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj-root,C-EG,slateblue,2,0
153,156.0 to 156.75,19,"[1, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",fMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,4ofC,F-AC,cyan,1,0
154,157.0 to 157.875,8,"[2, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj-root,C-EG,slateblue,2,0
155,158.0 to 158.75,19,"[1, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",fMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,4ofC,F-AC,cyan,1,0
156,159.0 to 159.875,15,"[2, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",fMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj1-4tet,C-DEF,blue,3,0
157,160.0 to 160.875,12,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 2, 0, 1]",fMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,AminTriad,ACE,steelblue,14,0
158,161.0 to 161.0,15,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj1-4tet,C-DEF,blue,3,0
159,162.0 to 162.0,8,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K332 ii Bb major.mid by Mozart.csv,1783,Cmaj-root,C-EG,slateblue,2,0
