index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
323,323.0 to 323.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
324,324.0 to 324.875,10,"[1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
325,325.0 to 325.875,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
326,326.0 to 326.0,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
327,327.5 to 327.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
328,328.0 to 328.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
329,329.0 to 329.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
330,330.0 to 330.875,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,cMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
331,331.0 to 331.5,3,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
332,332.0 to 332.5,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
333,333.0 to 333.5,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
334,334.0 to 334.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
335,335.0 to 335.5,14,"[0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
336,336.0 to 336.5,16,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
337,337.0 to 337.5,16,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
338,338.0 to 338.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
339,339.0 to 339.5,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",4,cMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
340,340.0 to 340.75,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
341,341.0 to 341.75,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
342,342.0 to 342.75,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
343,343.0 to 343.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
344,344.0 to 344.75,5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",9,dMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
345,345.0 to 345.75,16,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",6,e-Minor,Piano Sonata K279 iii C major.mid by Mozart.csv
346,346.0 to 346.75,5,"[0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1]",2,eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
347,347.0 to 347.5,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
348,348.0 to 348.5,8,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
349,349.0 to 349.5,10,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
350,350.0 to 350.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
351,351.0 to 351.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
352,352.0 to 352.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
353,353.0 to 353.875,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",0,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
354,354.0 to 354.875,13,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",1,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
355,355.0 to 355.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
356,356.0 to 356.75,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
357,357.0 to 357.75,3,"[0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
358,358.0 to 358.75,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
359,359.0 to 359.75,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
360,360.0 to 360.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,gMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
361,361.0 to 361.75,18,"[1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
362,362.0 to 362.75,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
363,363.0 to 363.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
364,364.0 to 364.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
365,365.0 to 365.875,18,"[1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
366,366.0 to 366.75,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
367,367.0 to 367.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
368,368.0 to 368.875,4,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",6,e-Minor,Piano Sonata K279 iii C major.mid by Mozart.csv
369,369.0 to 369.875,9,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
370,370.0 to 370.75,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
371,371.0 to 371.75,19,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 2, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
372,372.0 to 372.75,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
373,373.0 to 373.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",3,gMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
374,374.0 to 374.75,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
375,375.0 to 375.75,16,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",6,e-Minor,Piano Sonata K279 iii C major.mid by Mozart.csv
376,376.0 to 376.875,5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",9,dMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
377,377.0 to 377.75,16,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",6,e-Minor,Piano Sonata K279 iii C major.mid by Mozart.csv
378,378.0 to 378.75,5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",9,dMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
379,379.0 to 379.0,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
380,381.5 to 381.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
381,382.0 to 382.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
382,383.0 to 383.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
383,384.0 to 384.5,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
384,385.0 to 385.5,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
385,386.0 to 386.5,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
386,387.0 to 387.5,4,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
387,388.0 to 388.5,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3,b-Major,Piano Sonata K279 iii C major.mid by Mozart.csv
388,389.0 to 389.5,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1]",7,gMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
389,390.0 to 390.5,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
390,391.0 to 391.5,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
391,392.0 to 392.875,12,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,cMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
392,393.0 to 393.5,13,"[2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
393,394.0 to 394.5,14,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
394,395.0 to 395.5,14,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
395,396.0 to 396.875,9,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0]",1,dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
396,397.0 to 397.5,4,"[0, 0, 0, 1, 2, 0, 0, 2, 0, 2, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
397,398.0 to 398.5,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
398,399.0 to 399.5,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
399,400.0 to 400.875,19,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
400,401.0 to 401.5,15,"[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
401,402.0 to 402.75,19,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
402,403.0 to 403.75,3,"[0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
403,404.0 to 404.75,8,"[3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
404,405.0 to 405.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
405,406.0 to 406.0,9,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1,dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
406,407.0 to 407.5,18,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
407,408.0 to 408.0,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
408,409.0 to 409.75,19,"[0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
409,410.0 to 410.75,3,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
410,411.0 to 411.75,3,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
411,412.0 to 412.75,8,"[3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
412,413.0 to 413.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
413,414.0 to 414.0,9,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1,dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
414,415.0 to 415.5,18,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
415,416.0 to 416.0,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
416,417.0 to 417.75,19,"[0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv
417,418.0 to 418.75,3,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
418,419.0 to 419.75,3,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
419,420.0 to 420.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
420,421.0 to 421.75,6,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
421,422.0 to 422.75,17,"[3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
422,423.0 to 423.75,6,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
423,424.0 to 424.0,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
424,425.0 to 425.0,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
425,426.0 to 426.0,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv
