index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
162,167.0 to 167.875,16,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
163,168.0 to 168.95833330000005,16,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
164,169.0 to 169.95833330000005,9,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",4,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
165,170.0 to 170.75,0,"[2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0]",6,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
166,171.0 to 171.875,2,"[2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",4,fMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
167,172.0 to 172.75,2,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",4,fMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
168,173.0 to 173.95833330000005,18,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 0]",4,fMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
169,174.0 to 174.625,12,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,aMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
170,175.0 to 175.75,6,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",9,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
171,176.0 to 176.875,19,"[1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
172,177.0 to 177.5,5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
173,178.0 to 178.5,10,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
174,179.0 to 179.66666669999995,13,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
175,180.0 to 180.625,2,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",4,fMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
176,181.0 to 181.5,9,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
177,182.0 to 182.5,1,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
178,183.0 to 183.5,6,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",7,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
179,184.0 to 184.75,13,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 1]",1,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
180,185.0 to 185.75,13,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
181,186.0 to 186.75,13,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
182,187.0 to 187.75,6,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 1, 0, 1]",9,fMinor,Piano Sonata K284 ii A major.mid by Mozart.csv
183,188.0 to 188.75,19,"[0, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
184,189.0 to 189.875,1,"[0, 1, 1, 0, 0, 1, 0, 2, 0, 1, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
185,190.0 to 190.75,13,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 1]",1,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
186,191.0 to 191.875,13,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
187,192.0 to 192.75,13,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
188,193.0 to 193.75,6,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 1, 0, 1]",9,fMinor,Piano Sonata K284 ii A major.mid by Mozart.csv
189,194.0 to 194.75,19,"[0, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
190,195.0 to 195.875,1,"[0, 1, 1, 0, 0, 1, 0, 2, 0, 1, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
191,196.0 to 196.75,13,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
192,197.0 to 197.75,18,"[1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
193,198.0 to 198.75,7,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K284 ii A major.mid by Mozart.csv
194,199.0 to 199.75,5,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
195,200.0 to 200.75,7,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0]",6,dMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
196,202.0 to 202.75,7,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0]",6,dMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
197,203.0 to 203.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",5,fMinor,Piano Sonata K284 ii A major.mid by Mozart.csv
198,205.0 to 205.75,0,"[3, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0]",3,g#Major,Piano Sonata K284 ii A major.mid by Mozart.csv
199,206.0 to 206.75,16,"[1, 0, 0, 1, 0, 0, 2, 2, 2, 0, 0, 0]",2,g#Major,Piano Sonata K284 ii A major.mid by Mozart.csv
200,208.0 to 208.75,16,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",2,e-Minor,Piano Sonata K284 ii A major.mid by Mozart.csv
201,209.0 to 209.0,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
202,211.0 to 211.875,0,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
203,212.0 to 212.875,0,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
204,213.0 to 213.875,19,"[1, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1]",9,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
205,214.0 to 214.75,0,"[2, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
206,215.0 to 215.875,16,"[0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",2,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
207,216.0 to 216.75,15,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]",8,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
208,217.0 to 217.875,19,"[0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
209,218.0 to 218.875,19,"[0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
210,219.0 to 219.875,13,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
211,220.0 to 220.75,6,"[0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1]",9,c#Major,Piano Sonata K284 ii A major.mid by Mozart.csv
212,221.0 to 221.75,6,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
213,222.0 to 222.875,15,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",8,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
214,223.0 to 223.75,10,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
215,224.0 to 224.875,16,"[1, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0]",2,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
216,225.0 to 225.875,1,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
217,226.0 to 226.875,0,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
218,227.0 to 227.875,13,"[1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
219,228.0 to 228.875,5,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
220,229.0 to 229.875,8,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1]",8,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
221,230.0 to 230.875,6,"[1, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",9,fMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
222,231.0 to 231.875,8,"[1, 0, 3, 0, 3, 1, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
223,232.0 to 232.875,13,"[2, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
224,233.0 to 233.875,10,"[0, 0, 0, 0, 1, 1, 1, 3, 0, 1, 0, 0]",2,gMinor,Piano Sonata K284 ii A major.mid by Mozart.csv
225,234.0 to 234.0,10,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
226,235.0 to 235.875,0,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
227,236.0 to 236.875,8,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
228,237.0 to 237.875,1,"[0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
229,238.0 to 238.875,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
230,239.0 to 239.875,15,"[2, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
231,240.0 to 240.875,8,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
232,241.0 to 241.875,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
233,242.0 to 242.875,1,"[0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
234,243.0 to 243.875,13,"[3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
235,244.0 to 244.875,15,"[2, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
236,245.0 to 245.875,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
237,246.0 to 246.875,1,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
238,247.0 to 247.75,16,"[0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
239,248.0 to 248.75,15,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",8,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
240,249.0 to 249.75,19,"[0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 2]",9,b-Major,Piano Sonata K284 ii A major.mid by Mozart.csv
241,250.0 to 250.75,0,"[2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
242,251.0 to 251.75,16,"[2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
243,252.0 to 252.75,19,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 2]",9,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
244,253.0 to 253.875,13,"[2, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
245,254.0 to 254.875,2,"[2, 0, 0, 0, 1, 1, 0, 0, 1, 2, 1, 0]",4,fMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
246,255.0 to 255.5,18,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 0]",4,fMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
247,256.0 to 256.875,13,"[2, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 1]",0,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
248,257.0 to 257.625,4,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",7,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
249,258.0 to 258.75,0,"[2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
250,259.0 to 259.5,17,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0]",6,fMinor,Piano Sonata K284 ii A major.mid by Mozart.csv
251,260.0 to 260.8333333,1,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
252,261.0 to 261.75,5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,gMinor,Piano Sonata K284 ii A major.mid by Mozart.csv
253,262.0 to 262.875,13,"[2, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 1]",0,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
254,263.0 to 263.6666667,4,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",7,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
255,264.0 to 264.75,0,"[2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
256,265.0 to 265.5,17,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0]",6,fMinor,Piano Sonata K284 ii A major.mid by Mozart.csv
257,266.0 to 266.75,6,"[0, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0]",9,c#Major,Piano Sonata K284 ii A major.mid by Mozart.csv
258,267.0 to 267.75,6,"[0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0]",9,b-Major,Piano Sonata K284 ii A major.mid by Mozart.csv
259,268.0 to 268.75,15,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
260,271.0 to 271.75,6,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
261,272.0 to 272.75,15,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
262,273.0 to 273.75,18,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
263,274.0 to 274.875,1,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",0,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
264,275.0 to 275.75,10,"[1, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
265,276.0 to 276.625,0,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
266,277.0 to 277.75,15,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
267,278.0 to 278.75,5,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
268,279.0 to 279.5,0,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 ii A major.mid by Mozart.csv
