index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
318,324.0 to 324.75,7,"[2, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",0,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
319,325.0 to 325.9166667,7,"[2, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 1]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
320,326.0 to 326.75,16,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
321,327.0 to 327.75,12,"[0, 0, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
322,328.0 to 328.75,15,"[3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3]",0,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
323,329.0 to 329.75,1,"[1, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 1]",5,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
324,330.0 to 330.75,16,"[0, 0, 0, 0, 3, 0, 3, 1, 0, 1, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
325,331.0 to 331.75,0,"[3, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
326,332.0 to 332.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
327,333.0 to 333.875,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 2]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
328,334.0 to 334.75,0,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
329,335.0 to 335.875,0,"[3, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",0,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
330,336.0 to 336.75,1,"[0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
331,337.0 to 337.75,19,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
332,338.0 to 338.875,19,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
333,339.0 to 339.75,7,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 1]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
334,340.0 to 340.875,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
335,341.0 to 341.75,12,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
336,342.0 to 342.75,16,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
337,343.0 to 343.75,7,"[1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
338,344.0 to 344.875,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
339,345.0 to 345.75,12,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
340,346.0 to 346.75,16,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
341,347.0 to 347.75,7,"[1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
342,348.0 to 348.875,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
343,349.0 to 349.75,12,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
344,350.0 to 350.75,16,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
345,351.0 to 351.875,7,"[1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
346,352.0 to 352.75,5,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
347,353.0 to 353.75,5,"[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 2]",2,bMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
348,354.0 to 354.75,15,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
349,355.0 to 355.75,15,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
350,356.0 to 356.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
351,357.0 to 357.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
352,358.0 to 358.875,4,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
353,359.0 to 359.875,2,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
354,360.0 to 360.75,19,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
355,361.0 to 361.75,19,"[0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
356,362.0 to 362.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
357,363.0 to 363.75,7,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
358,364.0 to 364.875,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
359,365.0 to 365.75,12,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
360,366.0 to 366.75,16,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
361,367.0 to 367.75,7,"[1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
362,368.0 to 368.875,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
363,369.0 to 369.75,12,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
364,370.0 to 370.75,16,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
365,371.0 to 371.75,7,"[1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
366,372.0 to 372.875,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
367,373.0 to 373.75,12,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
368,374.0 to 374.75,16,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
369,375.0 to 375.875,7,"[1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
370,376.0 to 376.875,16,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
371,377.0 to 377.875,15,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 2]",2,bMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
372,378.0 to 378.875,15,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
373,379.0 to 379.875,4,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 2]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
374,380.0 to 380.875,2,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
375,381.0 to 381.75,17,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
376,382.0 to 382.75,9,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
377,383.0 to 383.75,8,"[0, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
378,384.0 to 384.875,2,"[1, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
379,385.0 to 385.75,17,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
380,386.0 to 386.75,9,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
381,387.0 to 387.75,8,"[0, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
382,388.0 to 388.875,2,"[1, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
383,389.0 to 389.75,17,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
384,390.0 to 390.75,9,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
385,391.0 to 391.75,16,"[0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
386,392.0 to 392.875,10,"[0, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
387,393.0 to 393.75,17,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]",3,aMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
388,394.0 to 394.75,14,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0]",1,e-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
389,395.0 to 395.75,11,"[0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",1,g#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
390,396.0 to 396.875,19,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
391,397.0 to 397.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
392,398.0 to 398.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
393,399.0 to 399.75,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
394,400.0 to 400.75,19,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
395,401.0 to 401.75,19,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
396,402.0 to 402.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
397,403.0 to 403.75,7,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
398,404.0 to 404.875,1,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
399,405.0 to 405.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
400,406.0 to 406.75,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
401,407.0 to 407.75,5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
402,408.0 to 408.75,1,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
403,409.0 to 409.75,19,"[1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
404,410.0 to 410.75,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
405,411.0 to 411.75,1,"[0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
406,412.0 to 412.75,16,"[1, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
407,413.0 to 413.75,8,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
408,414.0 to 414.875,13,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
409,415.0 to 415.75,8,"[1, 0, 2, 0, 3, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
410,416.0 to 416.75,7,"[2, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
411,417.0 to 417.75,0,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
412,418.0 to 418.875,0,"[2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
413,419.0 to 419.875,0,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
414,420.0 to 420.75,14,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1]",1,e-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
415,421.0 to 421.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
416,422.0 to 422.75,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
417,423.0 to 423.75,5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
418,424.0 to 424.75,1,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
419,425.0 to 425.75,19,"[1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
420,426.0 to 426.75,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
421,427.0 to 427.75,1,"[0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
422,428.0 to 428.75,8,"[2, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
423,429.0 to 429.75,8,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
424,430.0 to 430.875,8,"[0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",6,aMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
425,431.0 to 431.75,10,"[0, 1, 0, 0, 1, 0, 2, 3, 0, 0, 0, 0]",4,gMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
426,432.0 to 432.75,19,"[0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
427,433.0 to 433.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
428,434.0 to 434.75,12,"[1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
429,435.0 to 435.75,7,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",3,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
430,436.0 to 436.875,10,"[0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
431,437.0 to 437.75,12,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
432,438.0 to 438.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
433,439.0 to 439.75,5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
434,440.0 to 440.75,4,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
435,441.0 to 441.875,8,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
436,442.0 to 442.875,12,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
437,443.0 to 443.875,12,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
438,444.0 to 444.875,1,"[0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
439,445.0 to 445.75,12,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
440,446.0 to 446.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
441,447.0 to 447.75,5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
442,448.0 to 448.75,4,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
443,449.0 to 449.875,8,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
444,450.0 to 450.875,12,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
445,451.0 to 451.875,12,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
446,452.0 to 452.875,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
447,453.0 to 453.875,10,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",5,gMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
448,454.0 to 454.875,10,"[1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0]",4,e-Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
449,455.0 to 455.875,5,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
450,456.0 to 456.75,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
451,457.0 to 457.75,10,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",5,gMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
452,458.0 to 458.75,10,"[1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0]",4,e-Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
453,459.0 to 459.75,5,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
454,460.0 to 460.75,1,"[0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1]",5,e-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
455,461.0 to 461.75,15,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 3]",2,gMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
456,462.0 to 462.75,0,"[2, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
457,463.0 to 463.875,12,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
458,464.0 to 464.0,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
459,465.0 to 465.0,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
460,467.5 to 467.75,5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
461,468.0 to 468.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
462,469.0 to 469.75,12,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
463,470.0 to 470.875,4,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
464,471.0 to 471.875,6,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0]",9,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
465,472.0 to 472.75,6,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1]",9,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
466,473.0 to 473.75,4,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
467,474.0 to 474.0,6,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",8,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
468,475.5 to 475.75,6,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",8,c#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
469,476.0 to 476.75,15,"[1, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
470,477.0 to 477.75,2,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 2, 0, 1]",3,gMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
471,478.0 to 478.75,15,"[2, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 1]",7,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
472,479.0 to 479.75,18,"[0, 0, 1, 0, 1, 2, 0, 2, 0, 1, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
473,480.0 to 480.0,8,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
474,481.0 to 481.0,8,"[0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
475,483.5 to 483.5,9,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
476,484.0 to 484.75,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1]",3,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
477,485.0 to 485.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
478,486.0 to 486.875,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
