index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
322,325.0 to 325.625,15,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
323,326.0 to 326.75,6,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
324,327.0 to 327.5,6,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
325,328.0 to 328.875,5,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
326,329.0 to 329.5,5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
327,330.0 to 330.75,9,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
328,331.0 to 331.5,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
329,332.0 to 332.875,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
330,333.0 to 333.5,0,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
331,334.0 to 334.875,10,"[0, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
332,335.0 to 335.5,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
333,336.0 to 336.5,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
334,337.0 to 337.5,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
335,338.0 to 338.875,5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",0,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
336,339.0 to 339.25,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
337,340.0 to 340.875,15,"[2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
338,341.0 to 341.875,15,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2]",4,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
339,342.0 to 342.875,17,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",6,aMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
340,343.0 to 343.875,6,"[1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,b-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
341,344.0 to 344.875,12,"[1, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1,dMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
342,345.0 to 345.875,6,"[1, 0, 2, 0, 1, 1, 0, 1, 0, 1, 0, 0]",5,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
343,346.0 to 346.875,8,"[1, 0, 0, 1, 2, 1, 0, 1, 0, 1, 0, 1]",5,gMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
344,347.0 to 347.875,8,"[1, 0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 0]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
345,348.0 to 348.875,13,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
346,349.0 to 349.875,2,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0]",6,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
347,350.0 to 350.875,1,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 2]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
348,351.0 to 351.875,8,"[1, 0, 0, 0, 2, 1, 0, 1, 0, 1, 0, 1]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
349,352.0 to 352.875,18,"[0, 1, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
350,353.0 to 353.875,19,"[1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 0, 1]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
351,354.0 to 354.875,13,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
352,355.0 to 355.875,13,"[2, 0, 0, 0, 2, 1, 0, 2, 0, 1, 0, 1]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
353,356.0 to 356.875,18,"[1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
354,357.0 to 357.875,6,"[2, 0, 2, 0, 1, 2, 0, 1, 0, 1, 0, 0]",5,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
355,358.0 to 358.875,13,"[2, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
356,359.0 to 359.875,19,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
357,360.0 to 360.875,13,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
358,361.0 to 361.875,13,"[2, 0, 0, 0, 2, 1, 0, 2, 0, 1, 0, 1]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
359,362.0 to 362.875,18,"[1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
360,363.0 to 363.875,6,"[2, 0, 2, 0, 1, 2, 0, 1, 0, 1, 0, 0]",5,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
361,364.0 to 364.875,13,"[2, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
362,365.0 to 365.875,19,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
363,366.0 to 366.875,0,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",4,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
364,367.0 to 367.875,2,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
365,368.0 to 368.875,15,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
366,369.0 to 369.875,15,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2]",4,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
367,370.0 to 370.875,0,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",4,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
368,371.0 to 371.875,2,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",4,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
369,372.0 to 372.875,15,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
370,373.0 to 373.875,15,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2]",4,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
371,374.0 to 374.0,0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
372,375.0 to 375.0,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
373,376.0 to 376.0,0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
