index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
254,254.0 to 254.75,14,"[1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]",5,eMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
255,255.0 to 255.875,12,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 1]",1,eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
256,256.0 to 256.875,12,"[1, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1]",5,eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
257,257.0 to 257.875,12,"[1, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1]",5,eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
258,258.0 to 258.875,12,"[1, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1]",5,eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
259,259.0 to 259.875,12,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",1,cMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
260,260.0 to 260.0,14,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",2,eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
261,261.0 to 261.0,14,"[0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
262,262.0 to 262.0,14,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
263,263.5 to 263.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
264,264.0 to 264.875,4,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",2,gMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
265,265.0 to 265.625,14,"[0, 0, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
266,266.0 to 266.875,16,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",1,dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
267,267.0 to 267.625,12,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]",1,cMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
268,268.0 to 268.75,14,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
269,269.0 to 269.75,10,"[0, 0, 1, 0, 3, 1, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
270,270.0 to 270.75,3,"[0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
271,271.0 to 271.75,3,"[0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
272,272.0 to 272.875,19,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
273,273.0 to 273.625,10,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
274,274.0 to 274.875,4,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
275,275.0 to 275.625,5,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",0,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
276,276.0 to 276.75,2,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 0]",3,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
277,277.0 to 277.75,2,"[1, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0]",3,b-Major,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
278,278.0 to 278.75,2,"[1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1]",3,g#Minor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
279,279.0 to 279.75,19,"[0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
280,280.0 to 280.875,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
281,281.0 to 281.625,15,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
282,282.0 to 282.875,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
283,283.0 to 283.625,13,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
284,284.0 to 284.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
285,285.0 to 285.625,15,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
286,286.0 to 286.875,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
287,287.0 to 287.625,13,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
288,288.0 to 288.875,15,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
289,289.0 to 289.875,19,"[1, 0, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
290,290.0 to 290.75,18,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
291,291.0 to 291.75,1,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]",7,dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
292,292.0 to 292.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
293,293.0 to 293.625,15,"[3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
294,294.0 to 294.875,2,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1]",3,b-Major,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
295,295.0 to 295.625,19,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
296,296.0 to 296.875,17,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
297,297.0 to 297.875,5,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
298,298.0 to 298.875,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
299,299.0 to 299.875,5,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
300,300.0 to 300.875,17,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
301,301.0 to 301.875,2,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
302,302.0 to 302.75,8,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
303,303.0 to 303.875,8,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
304,304.0 to 304.75,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
305,305.0 to 305.75,11,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",2,e-Major,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0
306,306.0 to 306.75,19,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
307,307.0 to 307.75,14,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
308,308.0 to 308.75,19,"[2, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
309,309.0 to 309.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
310,310.0 to 310.75,1,"[1, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
311,311.0 to 311.75,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
312,312.0 to 312.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 1]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
313,313.0 to 313.75,15,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
314,314.0 to 314.75,2,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",8,aMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
315,315.0 to 315.75,14,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",9,aMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
316,316.0 to 316.75,19,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 2, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
317,317.0 to 317.875,19,"[1, 0, 1, 0, 1, 2, 1, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
318,318.0 to 318.75,3,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
319,319.0 to 319.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
320,320.0 to 320.875,18,"[1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
321,321.0 to 321.875,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
322,322.0 to 322.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
323,323.0 to 323.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
324,324.0 to 324.875,10,"[1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
325,325.0 to 325.875,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
326,326.0 to 326.0,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
327,327.5 to 327.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
328,328.0 to 328.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
329,329.0 to 329.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
330,330.0 to 330.875,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,cMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
331,331.0 to 331.5,3,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
332,332.0 to 332.5,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
333,333.0 to 333.5,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
334,334.0 to 334.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
335,335.0 to 335.5,14,"[0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0]",5,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
336,336.0 to 336.5,16,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
337,337.0 to 337.5,16,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
338,338.0 to 338.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
339,339.0 to 339.5,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",4,cMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
340,340.0 to 340.75,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
341,341.0 to 341.75,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
342,342.0 to 342.75,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
343,343.0 to 343.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
344,344.0 to 344.75,5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",9,dMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
345,345.0 to 345.75,16,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",6,e-Minor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
346,346.0 to 346.75,5,"[0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1]",2,eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
347,347.0 to 347.5,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
348,348.0 to 348.5,8,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
349,349.0 to 349.5,10,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
350,350.0 to 350.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
351,351.0 to 351.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
352,352.0 to 352.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
353,353.0 to 353.875,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",0,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
354,354.0 to 354.875,13,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",1,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
355,355.0 to 355.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
356,356.0 to 356.75,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
357,357.0 to 357.75,3,"[0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
358,358.0 to 358.75,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
359,359.0 to 359.75,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
360,360.0 to 360.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,gMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
361,361.0 to 361.75,18,"[1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
362,362.0 to 362.75,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3
363,363.0 to 363.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
364,364.0 to 364.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
365,365.0 to 365.875,18,"[1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1]",3,gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
366,366.0 to 366.75,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
367,367.0 to 367.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
368,368.0 to 368.875,4,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",6,e-Minor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
369,369.0 to 369.875,9,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
370,370.0 to 370.75,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
371,371.0 to 371.75,19,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 2, 0, 0]",8,fMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
372,372.0 to 372.75,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
373,373.0 to 373.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",3,gMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
374,374.0 to 374.75,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
375,375.0 to 375.75,16,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",6,e-Minor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
376,376.0 to 376.875,5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",9,dMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
377,377.0 to 377.75,16,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",6,e-Minor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
378,378.0 to 378.75,5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",9,dMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
379,379.0 to 379.0,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
380,381.5 to 381.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
381,382.0 to 382.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
