index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
254,257.0 to 257.75,18,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
255,258.0 to 258.875,12,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",4,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
256,259.0 to 259.5,12,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
257,260.0 to 260.5,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",3,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
258,261.0 to 261.5,14,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
259,262.125 to 262.875,14,"[1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
260,263.0 to 263.5,14,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
261,264.0 to 264.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",4,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
262,265.25 to 265.875,14,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
263,266.3333333 to 266.875,13,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",4,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
264,267.3333333 to 267.875,14,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
265,268.0 to 268.75,18,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
266,269.0 to 269.875,6,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13
267,270.0 to 270.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18
268,271.0 to 271.75,0,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15
269,272.0 to 272.75,3,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
270,273.0 to 273.75,3,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
271,274.0 to 274.75,7,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18
272,275.0 to 275.75,7,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18
273,276.0 to 276.75,6,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13
274,277.0 to 277.75,6,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13
275,278.0 to 278.75,12,"[2, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0]",8,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
276,279.0 to 279.75,7,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",4,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18
277,280.0 to 280.75,3,"[0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
278,281.0 to 281.75,3,"[0, 0, 1, 0, 0, 0, 1, 4, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
279,282.0 to 282.75,9,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
280,283.0 to 283.75,7,"[0, 0, 1, 0, 1, 0, 3, 0, 0, 2, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18
281,284.0 to 284.75,5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
282,285.0 to 285.75,6,"[0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 0, 2]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13
283,286.0 to 286.75,12,"[2, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0]",8,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
284,287.0 to 287.75,7,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",4,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18
285,288.0 to 288.75,3,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 2]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
286,289.0 to 289.75,1,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
287,290.0 to 290.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
288,291.0 to 291.75,0,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",2,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15
289,292.0 to 292.0,16,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
290,293.0 to 293.75,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
291,294.0 to 294.75,1,"[1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0]",2,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
292,295.0 to 295.5,0,"[0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0]",6,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15
293,296.0 to 296.75,1,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]",0,e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
294,297.0 to 297.75,1,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
295,298.0 to 298.75,3,"[1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1]",0,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
296,299.0 to 299.75,0,"[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15
297,300.0 to 300.75,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
298,301.0 to 301.75,5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",6,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
299,302.0 to 302.0,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
300,304.0 to 304.75,3,"[0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 1, 0]",0,b-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
301,305.0 to 305.75,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
302,306.0 to 306.75,11,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",6,b-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0
303,307.0 to 307.75,11,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0]",0,b-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0
304,308.0 to 308.75,1,"[0, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
305,309.0 to 309.75,16,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
306,310.0 to 310.75,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
307,311.0 to 311.75,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",8,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14
308,312.0 to 312.75,19,"[0, 0, 1, 0, 1, 3, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
309,313.0 to 313.75,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
310,314.0 to 314.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
311,315.0 to 315.75,9,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
312,316.0 to 316.75,10,"[0, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
313,317.0 to 317.75,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
314,318.0 to 318.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
315,319.0 to 319.75,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
316,320.0 to 320.75,17,"[1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
317,321.0 to 321.75,14,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
318,322.0 to 322.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
319,323.0 to 323.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
320,324.0 to 324.75,2,"[0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0]",6,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
321,325.0 to 325.75,2,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]",9,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
322,326.0 to 326.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",9,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
323,327.0 to 327.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",9,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
324,328.0 to 328.75,14,"[0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1]",5,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
325,329.0 to 329.875,14,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
326,330.0 to 330.75,8,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
327,331.0 to 331.875,1,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",8,e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
328,332.0 to 332.75,0,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15
329,333.0 to 333.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18
330,334.0 to 334.75,11,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0]",1,e-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0
331,335.0 to 335.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",1,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
332,336.0 to 336.75,4,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
333,337.0 to 337.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
334,338.0 to 338.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
335,339.0 to 339.75,14,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",2,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
336,340.0 to 340.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
337,341.0 to 341.875,9,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7
338,342.0 to 342.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
339,343.0 to 343.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
340,344.0 to 344.875,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
341,345.0 to 345.875,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
342,346.0 to 346.75,8,"[2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",3,e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
343,347.0 to 347.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
344,348.0 to 348.75,4,"[1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
345,349.0 to 349.875,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8
346,350.0 to 350.75,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
347,351.0 to 351.75,5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17
348,352.0 to 352.875,7,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",4,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18
349,353.0 to 353.875,7,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18
350,354.0 to 354.75,3,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
351,355.0 to 355.75,18,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
352,356.0 to 356.75,3,"[0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0]",0,b-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
353,357.0 to 357.75,2,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
354,358.0 to 358.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
355,359.0 to 359.75,16,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
356,360.0 to 360.75,3,"[0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0]",0,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
357,361.0 to 361.75,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
358,362.0 to 362.75,3,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
359,363.0 to 363.75,18,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11
360,364.0 to 364.75,3,"[0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0]",0,b-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
361,365.0 to 365.75,2,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",8,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
362,366.0 to 366.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
363,367.0 to 367.75,16,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10
364,368.0 to 368.75,3,"[0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0]",0,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
365,369.0 to 369.75,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
366,370.0 to 370.75,3,"[0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
367,371.0 to 371.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
368,372.0 to 372.75,3,"[0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0]",0,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
369,373.0 to 373.75,17,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5
370,374.0 to 374.75,3,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1]",0,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9
371,375.0 to 375.75,0,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15
372,376.0 to 376.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12
373,377.0 to 377.75,1,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16
374,378.0 to 378.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
375,379.0 to 379.75,2,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
376,380.0 to 380.75,8,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
377,381.0 to 381.75,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2
378,382.0 to 382.75,14,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
379,383.0 to 383.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
380,384.0 to 384.0,19,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0]",9,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1
381,385.0 to 385.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6
382,386.0 to 386.875,14,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19
383,387.0 to 387.875,2,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4
