index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
180,362.0 to 363.75,"[1, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
181,364.0 to 365.0,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
182,366.0 to 367.0,"[1, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
183,368.0 to 369.625,"[3, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
184,370.0 to 371.875,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
185,372.0 to 373.5,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",9,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
186,374.0 to 375.625,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1]",4,cMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
187,376.0 to 377.75,"[1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]",3,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
188,378.0 to 379.625,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
189,380.0 to 381.875,"[0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 2]",8,gMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
190,382.0 to 383.625,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1]",4,cMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
191,384.0 to 385.625,"[1, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]",3,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
192,386.0 to 387.5,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",9,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
193,388.0 to 389.625,"[0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 1]",8,gMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
194,390.0 to 391.625,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 2]",4,cMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
195,392.0 to 393.75,"[1, 0, 4, 0, 2, 0, 2, 2, 0, 1, 0, 0]",3,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
196,394.0 to 395.625,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 2]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
197,396.0 to 397.625,"[0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 1]",8,gMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
198,398.0 to 399.5,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 2]",4,cMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
199,400.0 to 401.625,"[1, 0, 4, 0, 2, 0, 2, 2, 0, 1, 0, 0]",3,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
200,402.0 to 403.625,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",9,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
201,404.0 to 405.625,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1]",3,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
202,406.0 to 407.5,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
203,408.0 to 409.5,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1]",3,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
204,410.0 to 411.5,"[1, 0, 4, 0, 0, 0, 1, 3, 0, 0, 0, 3]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
205,412.0 to 413.5,"[1, 0, 3, 0, 0, 0, 1, 3, 0, 0, 0, 3]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
206,414.0 to 414.0,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
207,416.0 to 417.75,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",9,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
