offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set
478.5,<music21.chord.Chord E3>,[0],[4],[4],52,52,Piano Sonata K279 i C major.mid,Mozart,0,major,[4]_4,0.8553253882995455,['E3'],476.0 to 479.75,"[2, 4, 5, 7, 9, 11]","['A2', 'A4', 'B2', 'B4', 'D3', 'D4', 'D5', 'E3', 'E4', 'E5', 'F2', 'F3', 'F4', 'G2', 'G3', 'G4']"
478.75,<music21.chord.Chord G3>,[0],[7],[7],55,55,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.8553253882995455,['G3'],476.0 to 479.75,"[2, 4, 5, 7, 9, 11]","['A2', 'A4', 'B2', 'B4', 'D3', 'D4', 'D5', 'E3', 'E4', 'E5', 'F2', 'F3', 'F4', 'G2', 'G3', 'G4']"
479.0,<music21.chord.Chord E4>,[0],[4],[4],64,64,Piano Sonata K279 i C major.mid,Mozart,0,major,[4]_4,0.8553253882995455,['E4'],476.0 to 479.75,"[2, 4, 5, 7, 9, 11]","['A2', 'A4', 'B2', 'B4', 'D3', 'D4', 'D5', 'E3', 'E4', 'E5', 'F2', 'F3', 'F4', 'G2', 'G3', 'G4']"
479.25,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.8769086126537669,['G4'],476.0 to 479.75,"[2, 4, 5, 7, 9, 11]","['A2', 'A4', 'B2', 'B4', 'D3', 'D4', 'D5', 'E3', 'E4', 'E5', 'F2', 'F3', 'F4', 'G2', 'G3', 'G4']"
479.5,<music21.chord.Chord B4>,[0],[11],[11],71,71,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.8769086126537669,['B4'],476.0 to 479.75,"[2, 4, 5, 7, 9, 11]","['A2', 'A4', 'B2', 'B4', 'D3', 'D4', 'D5', 'E3', 'E4', 'E5', 'F2', 'F3', 'F4', 'G2', 'G3', 'G4']"
479.75,<music21.chord.Chord E5>,[0],[4],[4],76,76,Piano Sonata K279 i C major.mid,Mozart,0,major,[4]_4,0.8769086126537669,['E5'],476.0 to 479.75,"[2, 4, 5, 7, 9, 11]","['A2', 'A4', 'B2', 'B4', 'D3', 'D4', 'D5', 'E3', 'E4', 'E5', 'F2', 'F3', 'F4', 'G2', 'G3', 'G4']"
480.0,<music21.chord.Chord A2>,[0],[9],[9],45,45,Piano Sonata K279 i C major.mid,Mozart,0,major,[9]_9,0.8769086126537669,['A2'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
480.25,<music21.chord.Chord C3>,[0],[0],[0],48,48,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.8932925888056492,['C3'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
480.5,<music21.chord.Chord F3>,[0],[5],[5],53,53,Piano Sonata K279 i C major.mid,Mozart,0,major,[5]_5,0.8932925888056492,['F3'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
480.75,<music21.chord.Chord A3>,[0],[9],[9],57,57,Piano Sonata K279 i C major.mid,Mozart,0,major,[9]_9,0.8932925888056492,['A3'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
481.0,<music21.chord.Chord F4>,[0],[5],[5],65,65,Piano Sonata K279 i C major.mid,Mozart,0,major,[5]_5,0.8932925888056492,['F4'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
481.25,<music21.chord.Chord A4>,[0],[9],[9],69,69,Piano Sonata K279 i C major.mid,Mozart,0,major,[9]_9,0.8932925888056492,['A4'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
481.5,<music21.chord.Chord C5>,[0],[0],[0],72,72,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.8932925888056492,['C5'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
481.75,<music21.chord.Chord F5>,[0],[5],[5],77,77,Piano Sonata K279 i C major.mid,Mozart,0,major,[5]_5,0.8932925888056492,['F5'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
482.0,<music21.chord.Chord B2>,[0],[11],[11],47,47,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.8932925888056492,['B2'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
482.25,<music21.chord.Chord D3>,[0],[2],[2],50,50,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.9422614798051884,['D3'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
482.5,<music21.chord.Chord G3>,[0],[7],[7],55,55,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9422614798051884,['G3'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
482.75,<music21.chord.Chord B3>,[0],[11],[11],59,59,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.9422614798051884,['B3'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
483.0,<music21.chord.Chord D6>,[0],[2],[2],86,86,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.9422614798051884,['D6'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
483.25,<music21.chord.Chord B5>,[0],[11],[11],83,83,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.9579493734860456,['B5'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
483.5,<music21.chord.Chord G5>,[0],[7],[7],79,79,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9579493734860456,['G5'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
483.75,<music21.chord.Chord F5>,[0],[5],[5],77,77,Piano Sonata K279 i C major.mid,Mozart,0,major,[5]_5,0.9579493734860456,['F5'],480.0 to 483.75,"[0, 2, 5, 7, 9, 11]","['A2', 'A3', 'A4', 'B2', 'B3', 'B5', 'C3', 'C5', 'D3', 'D6', 'F3', 'F4', 'F5', 'G3', 'G5']"
484.0,<music21.chord.Chord D5>,[0],[2],[2],74,74,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.9579493734860456,['D5'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
484.25,<music21.chord.Chord B4>,[0],[11],[11],71,71,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.9579493734860456,['B4'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
484.5,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9579493734860456,['G4'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
484.75,<music21.chord.Chord F4>,[0],[5],[5],65,65,Piano Sonata K279 i C major.mid,Mozart,0,major,[5]_5,0.9579493734860456,['F4'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
485.0,<music21.chord.Chord D4>,[0],[2],[2],62,62,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.9579493734860456,['D4'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
485.25,<music21.chord.Chord B3>,[0],[11],[11],59,59,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.9579493734860456,['B3'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
485.5,<music21.chord.Chord G3>,[0],[7],[7],55,55,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9579493734860456,['G3'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
485.75,<music21.chord.Chord F3>,[0],[5],[5],53,53,Piano Sonata K279 i C major.mid,Mozart,0,major,[5]_5,0.9579493734860456,['F3'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
486.0,<music21.chord.Chord C5 E3>,"[0, 4]","[0, 4]","[0, 4]",72,52,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 4]_4",0.9579493734860456,"['C5', 'E3']",484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
486.125,<music21.chord.Chord D5 E3>,"[0, 2]","[2, 4]","[2, 4]",74,52,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 4]_4",0.9579493734860456,"['D5', 'E3']",484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
486.25,<music21.chord.Chord B4 E3>,"[0, 5]","[11, 4]","[11, 4]",71,52,Piano Sonata K279 i C major.mid,Mozart,0,major,"[11, 4]_4",0.9579493734860456,"['B4', 'E3']",484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
486.375,<music21.chord.Chord B4>,[0],[11],[11],71,71,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.9579493734860456,['B4'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
486.5,<music21.chord.Chord C5 G3>,"[0, 5]","[7, 0]","[7, 0]",72,55,Piano Sonata K279 i C major.mid,Mozart,0,major,"[7, 0]_7",0.9579493734860456,"['C5', 'G3']",484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
486.75,<music21.chord.Chord E5 G3>,"[0, 3]","[4, 7]","[4, 7]",76,55,Piano Sonata K279 i C major.mid,Mozart,0,major,"[4, 7]_7",0.9579493734860456,"['E5', 'G3']",484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
486.875,<music21.chord.Chord E5>,[0],[4],[4],76,76,Piano Sonata K279 i C major.mid,Mozart,0,major,[4]_4,0.9579493734860456,['E5'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
487.0,<music21.chord.Chord D5 B3>,"[0, 3]","[11, 2]","[11, 2]",74,59,Piano Sonata K279 i C major.mid,Mozart,0,major,"[11, 2]_11",0.9579493734860456,"['D5', 'B3']",484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
487.125,<music21.chord.Chord E5 B3>,"[0, 5]","[11, 4]","[11, 4]",76,59,Piano Sonata K279 i C major.mid,Mozart,0,major,"[11, 4]_11",0.9579493734860456,"['E5', 'B3']",484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
487.25,<music21.chord.Chord C5 B3>,"[0, 1]","[11, 0]","[11, 0]",72,59,Piano Sonata K279 i C major.mid,Mozart,0,major,"[11, 0]_11",0.9579493734860456,"['C5', 'B3']",484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
487.375,<music21.chord.Chord C5>,[0],[0],[0],72,72,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.9579493734860456,['C5'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
487.5,<music21.chord.Chord D5 G3>,"[0, 5]","[2, 7]","[2, 7]",74,55,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 7]_7",0.9579493734860456,"['D5', 'G3']",484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
487.75,<music21.chord.Chord F5 G3>,"[0, 2]","[5, 7]","[5, 7]",77,55,Piano Sonata K279 i C major.mid,Mozart,0,major,"[5, 7]_7",0.9579493734860456,"['F5', 'G3']",484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
487.875,<music21.chord.Chord F5>,[0],[5],[5],77,77,Piano Sonata K279 i C major.mid,Mozart,0,major,[5]_5,0.9579493734860456,['F5'],484.0 to 487.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C5', 'D4', 'D5', 'E3', 'E5', 'F3', 'F4', 'F5', 'G3', 'G4']"
488.0,<music21.chord.Chord E5 C4>,"[0, 4]","[0, 4]","[0, 4]",76,60,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 4]_0",0.9579493734860456,"['E5', 'C4']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
488.125,<music21.chord.Chord F5 C4>,"[0, 5]","[0, 5]","[0, 5]",77,60,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 5]_0",0.9579493734860456,"['F5', 'C4']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
488.25,<music21.chord.Chord D5 C4>,"[0, 2]","[0, 2]","[0, 2]",74,60,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 2]_0",0.9579493734860456,"['D5', 'C4']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
488.375,<music21.chord.Chord D5>,[0],[2],[2],74,74,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.9579493734860456,['D5'],488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
488.5,<music21.chord.Chord E5 G3>,"[0, 3]","[4, 7]","[4, 7]",76,55,Piano Sonata K279 i C major.mid,Mozart,0,major,"[4, 7]_7",0.9579493734860456,"['E5', 'G3']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
488.75,<music21.chord.Chord G5 G3>,[0],[7],[7],79,55,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9579493734860456,"['G5', 'G3']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
488.875,<music21.chord.Chord G5>,[0],[7],[7],79,79,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9579493734860456,['G5'],488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
489.0,<music21.chord.Chord F5 D4>,"[0, 3]","[2, 5]","[2, 5]",77,62,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 5]_2",0.9579493734860456,"['F5', 'D4']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
489.125,<music21.chord.Chord G5 D4>,"[0, 5]","[2, 7]","[2, 7]",79,62,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 7]_2",0.9579493734860456,"['G5', 'D4']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
489.25,<music21.chord.Chord E5 D4>,"[0, 2]","[2, 4]","[2, 4]",76,62,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 4]_2",0.9579493734860456,"['E5', 'D4']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
489.375,<music21.chord.Chord E5>,[0],[4],[4],76,76,Piano Sonata K279 i C major.mid,Mozart,0,major,[4]_4,0.9579493734860456,['E5'],488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
489.5,<music21.chord.Chord F5 G3>,"[0, 2]","[5, 7]","[5, 7]",77,55,Piano Sonata K279 i C major.mid,Mozart,0,major,"[5, 7]_7",0.9579493734860456,"['F5', 'G3']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
489.75,<music21.chord.Chord A5 G3>,"[0, 2]","[7, 9]","[7, 9]",81,55,Piano Sonata K279 i C major.mid,Mozart,0,major,"[7, 9]_7",0.9579493734860456,"['A5', 'G3']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
489.875,<music21.chord.Chord A5>,[0],[9],[9],81,81,Piano Sonata K279 i C major.mid,Mozart,0,major,[9]_9,0.9579493734860456,['A5'],488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
490.0,<music21.chord.Chord G5 E4>,"[0, 3]","[4, 7]","[4, 7]",79,64,Piano Sonata K279 i C major.mid,Mozart,0,major,"[4, 7]_4",0.9579493734860456,"['G5', 'E4']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
490.25,<music21.chord.Chord C6 E4>,"[0, 4]","[0, 4]","[0, 4]",84,64,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 4]_4",0.9579493734860456,"['C6', 'E4']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
490.5,<music21.chord.Chord E6 E4>,[0],[4],[4],88,64,Piano Sonata K279 i C major.mid,Mozart,0,major,[4]_4,0.9579493734860456,"['E6', 'E4']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
490.75,<music21.chord.Chord B5>,[0],[11],[11],83,83,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.9579493734860456,['B5'],488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
491.0,<music21.chord.Chord C6>,[0],[0],[0],84,84,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.9579493734860456,['C6'],488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
491.25,<music21.chord.Chord G5>,[0],[7],[7],79,79,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9579493734860456,['G5'],488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
491.5,<music21.chord.Chord A5 D4 F3>,"[0, 3, 7]","[2, 5, 9]","[2, 5, 9]",81,53,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 5, 9]_5",0.9579493734860456,"['A5', 'D4', 'F3']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
491.75,<music21.chord.Chord F5 D4 F3>,"[0, 3]","[2, 5]","[2, 5]",77,53,Piano Sonata K279 i C major.mid,Mozart,0,major,"[2, 5]_5",0.9579493734860456,"['F5', 'D4', 'F3']",488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
491.875,<music21.chord.Chord F5>,[0],[5],[5],77,77,Piano Sonata K279 i C major.mid,Mozart,0,major,[5]_5,0.9579493734860456,['F5'],488.0 to 491.875,"[0, 2, 4, 5, 7, 9, 11]","['A5', 'B5', 'C4', 'C6', 'D4', 'D5', 'E4', 'E5', 'E6', 'F3', 'F5', 'G3', 'G5']"
492.0,<music21.chord.Chord E5 C4 G3>,"[0, 4, 7]","[0, 4, 7]","[0, 4, 7]",76,55,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 4, 7]_7",0.9579493734860456,"['E5', 'C4', 'G3']",492.0 to 495.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C4', 'C5', 'D5', 'E5', 'F4', 'F5', 'G3', 'G4', 'G5']"
492.125,<music21.chord.Chord F5 C4 G3>,"[0, 2, 7]","[5, 7, 0]","[5, 7, 0]",77,55,Piano Sonata K279 i C major.mid,Mozart,0,major,"[5, 7, 0]_7",0.9525866714250941,"['F5', 'C4', 'G3']",492.0 to 495.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C4', 'C5', 'D5', 'E5', 'F4', 'F5', 'G3', 'G4', 'G5']"
492.25,<music21.chord.Chord E5 C4 G3>,"[0, 4, 7]","[0, 4, 7]","[0, 4, 7]",76,55,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 4, 7]_7",0.9525866714250941,"['E5', 'C4', 'G3']",492.0 to 495.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C4', 'C5', 'D5', 'E5', 'F4', 'F5', 'G3', 'G4', 'G5']"
492.375,<music21.chord.Chord F5>,[0],[5],[5],77,77,Piano Sonata K279 i C major.mid,Mozart,0,major,[5]_5,0.9525866714250941,['F5'],492.0 to 495.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C4', 'C5', 'D5', 'E5', 'F4', 'F5', 'G3', 'G4', 'G5']"
492.5,<music21.chord.Chord D5 B3>,"[0, 3]","[11, 2]","[11, 2]",74,59,Piano Sonata K279 i C major.mid,Mozart,0,major,"[11, 2]_11",0.9525866714250941,"['D5', 'B3']",492.0 to 495.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C4', 'C5', 'D5', 'E5', 'F4', 'F5', 'G3', 'G4', 'G5']"
492.875,<music21.chord.Chord D5>,[0],[2],[2],74,74,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.9525866714250941,['D5'],492.0 to 495.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C4', 'C5', 'D5', 'E5', 'F4', 'F5', 'G3', 'G4', 'G5']"
493.25,<music21.chord.Chord G5>,[0],[7],[7],79,79,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9408736278451908,['G5'],492.0 to 495.875,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C4', 'C5', 'D5', 'E5', 'F4', 'F5', 'G3', 'G4', 'G5']"
