index,offsetRange,oldCentroidIndex,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex,PS
255,259.0 to 259.875,1,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,5
256,260.0 to 260.875,15,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3,5
257,261.0 to 261.875,0,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,5
258,262.0 to 262.75,4,"[1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,5
259,263.0 to 263.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,5
260,264.0 to 264.75,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3,5
261,265.0 to 265.75,6,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 2]",gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13,5
262,266.0 to 266.875,15,"[3, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3,5
263,267.0 to 267.875,13,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,5
264,268.0 to 268.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,5
265,269.0 to 269.6666667,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,5
266,270.0 to 270.8333333,5,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2]",gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,5
267,271.0 to 271.75,12,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14,5
268,272.0 to 272.625,3,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,5
269,273.0 to 273.6666667,13,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2]",eMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,5
270,274.0 to 274.875,17,"[2, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1]",cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,5
271,275.0 to 275.875,19,"[1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1,5
272,276.0 to 276.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,5
273,277.0 to 277.875,10,"[1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,5
274,278.0 to 278.75,18,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,5
275,279.0 to 279.0,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,5
