index,offsetRange,oldCentroidIndex,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex,PS
579,588.0 to 588.875,19,"[0, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1,4
580,589.0 to 589.75,19,"[0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1,4
581,590.0 to 590.75,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,4
582,591.0 to 591.75,15,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3,4
583,592.0 to 592.75,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,4
584,593.0 to 593.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,4
585,594.0 to 594.75,14,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19,4
586,595.0 to 595.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,4
587,596.0 to 596.75,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,4
588,597.0 to 597.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,4
589,598.0 to 598.5,0,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,4
590,599.0 to 599.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10,4
591,600.0 to 600.8333332999998,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,4
592,601.0 to 601.8333332999998,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,4
593,602.0 to 602.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,4
594,603.0 to 603.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,4
595,604.0 to 604.8333332999998,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
596,605.0 to 605.8333332999998,12,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14,4
597,606.0 to 606.8333332999998,16,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",bMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10,4
598,607.0 to 607.625,16,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10,4
599,608.0 to 608.875,16,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10,4
600,609.0 to 609.75,2,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4,4
601,610.0 to 610.8333332999998,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,4
602,611.0 to 611.75,16,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10,4
603,612.0 to 612.75,15,"[1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3,4
604,613.0 to 613.75,15,"[1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3,4
605,614.0 to 614.75,19,"[0, 0, 1, 0, 0, 3, 0, 1, 0, 1, 0, 0]",fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1,4
606,615.0 to 615.75,11,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0,4
607,616.0 to 616.875,1,"[1, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,4
608,617.0 to 617.875,1,"[1, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,4
609,618.0 to 618.75,3,"[0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 1, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
610,619.0 to 619.75,11,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0,4
611,620.0 to 620.875,12,"[1, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0]",g#Minor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14,4
612,621.0 to 621.75,12,"[1, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0]",g#Minor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14,4
613,622.0 to 622.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7,4
614,623.0 to 623.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,4
615,624.0 to 624.75,1,"[2, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0]",g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,4
616,625.0 to 625.75,8,"[2, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0]",g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
617,626.0 to 626.75,0,"[1, 0, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0]",g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,4
618,627.0 to 627.875,8,"[2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
619,628.0 to 628.75,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
620,629.0 to 629.5,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
621,630.0 to 630.75,16,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]",aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10,4
622,631.0 to 631.875,2,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4,4
623,632.0 to 632.75,3,"[0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
624,633.0 to 633.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
625,634.0 to 634.75,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
626,635.0 to 635.875,18,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,4
627,636.0 to 636.75,4,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
628,637.0 to 637.75,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
629,638.0 to 638.75,13,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,4
630,639.0 to 639.75,13,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,4
631,640.0 to 640.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1]",gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
632,641.0 to 641.875,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,4
633,642.0 to 642.75,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0]",fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
634,643.0 to 643.875,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
635,644.0 to 644.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
636,645.0 to 645.875,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
637,646.0 to 646.875,17,"[2, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,4
638,647.0 to 647.75,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
639,648.0 to 648.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,4
640,649.0 to 649.875,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1,4
641,650.0 to 650.875,9,"[4, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7,4
642,651.0 to 651.75,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1,4
643,652.0 to 652.875,3,"[0, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 0]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
644,653.0 to 653.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
645,654.0 to 654.75,3,"[1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
646,655.0 to 655.5,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
647,656.0 to 656.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
648,657.0 to 657.875,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
649,658.0 to 658.875,17,"[2, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,4
650,659.0 to 659.75,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
651,660.0 to 660.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,4
652,661.0 to 661.875,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1,4
653,662.0 to 662.875,9,"[4, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7,4
654,663.0 to 663.75,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1,4
655,664.0 to 664.875,3,"[0, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 0]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
656,665.0 to 665.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
657,666.0 to 666.75,3,"[1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
658,667.0 to 667.625,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
659,668.0 to 668.875,18,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,4
660,669.0 to 669.875,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
661,670.0 to 670.875,10,"[0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,4
662,671.0 to 671.875,15,"[2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3,4
663,672.0 to 672.25,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,4
664,673.0 to 673.875,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,4
665,674.0 to 674.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
666,675.0 to 675.875,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
667,676.0 to 676.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7,4
668,677.0 to 677.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",c#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10,4
669,678.0 to 678.625,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,4
670,679.0 to 679.5,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,4
671,680.0 to 680.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
672,681.0 to 681.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,4
673,682.0 to 682.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,4
674,683.0 to 683.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,4
675,684.0 to 684.75,8,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
676,685.0 to 685.75,9,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7,4
677,686.0 to 686.875,19,"[0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1,4
678,687.0 to 687.875,2,"[1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0]",b-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4,4
679,688.0 to 688.875,6,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13,4
680,689.0 to 689.75,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3]",eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,4
681,690.0 to 690.875,8,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
682,691.0 to 691.75,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
683,692.0 to 692.625,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1,4
684,693.0 to 693.5,9,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",c#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7,4
685,694.0 to 694.5,9,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",c#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7,4
686,695.0 to 695.5,13,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,4
687,696.0 to 696.75,9,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7,4
688,697.0 to 697.5,13,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2]",bMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,4
689,698.0 to 698.5,13,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,4
690,699.0 to 699.5,0,"[0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,4
691,700.0 to 700.75,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,4
692,701.0 to 701.875,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,4
693,702.0 to 702.875,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,4
694,703.0 to 703.75,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,4
695,704.0 to 704.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,4
696,705.0 to 705.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,4
697,706.0 to 706.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,4
698,707.0 to 707.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,4
699,708.0 to 708.0,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
700,709.0 to 709.75,8,"[3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
701,710.0 to 710.75,2,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4,4
702,711.0 to 711.75,7,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V7ofG,DF#AC,lime,18,4
703,712.0 to 712.625,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
704,713.0 to 713.5,3,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
705,714.0 to 714.125,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
706,715.0 to 715.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,4
707,716.0 to 716.75,3,"[0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,4
