index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
73,76.0 to 76.875,"[1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
74,77.0 to 77.0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
75,78.0 to 78.875,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
76,79.0 to 79.875,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1]",9,gMinor,Piano Sonata K309 ii F major.mid by Mozart.csv
77,80.0 to 80.0,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
78,81.0 to 81.875,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
79,82.0 to 82.875,"[1, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 1]",6,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
80,83.0 to 83.875,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 1]",6,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
81,84.0 to 84.875,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
82,85.0 to 85.0,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
83,86.0 to 86.875,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]",7,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
84,87.0 to 87.875,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
85,88.0 to 88.75,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
86,89.0 to 89.875,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",3,dMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
87,90.0 to 90.5,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 1, 0, 1]",4,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
