index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
163,167.0 to 167.375,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",6,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
164,168.0 to 168.75,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
165,169.0 to 169.75,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
166,170.0 to 170.75,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
167,171.0 to 171.75,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
168,172.0 to 172.75,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
169,173.0 to 173.75,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
170,174.0 to 174.75,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
171,175.0 to 175.875,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
172,176.0 to 176.75,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
173,177.0 to 177.875,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]",8,dMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
174,178.0 to 178.875,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
175,179.0 to 179.875,"[1, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
176,180.0 to 180.75,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0]",5,fMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
177,181.0 to 181.875,"[0, 0, 2, 0, 0, 3, 0, 0, 0, 1, 0, 0]",2,fMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
178,182.0 to 182.875,"[2, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
179,183.0 to 183.875,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 2]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
180,184.0 to 184.75,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1]",8,cMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
181,185.0 to 185.875,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",8,gMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
182,186.0 to 186.875,"[1, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
183,187.0 to 187.875,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
184,188.0 to 188.875,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
185,189.0 to 189.875,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",0,c#Major,Piano Sonata K282 i Eb major.mid by Mozart.csv
186,190.0 to 190.75,"[1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
187,191.0 to 191.875,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
188,192.0 to 192.75,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
189,193.0 to 193.75,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 2]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
190,194.0 to 194.875,"[3, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
191,195.0 to 195.875,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
192,196.0 to 196.75,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",1,aMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
193,197.0 to 197.625,"[0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0]",1,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
194,198.0 to 198.6666667,"[0, 1, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0]",1,aMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
195,199.0 to 199.5,"[0, 2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1,aMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
196,200.0 to 200.6666667,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",3,dMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
197,201.0 to 201.625,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
198,202.0 to 202.75,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
199,203.0 to 203.75,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",8,g#Minor,Piano Sonata K282 i Eb major.mid by Mozart.csv
200,204.0 to 204.75,"[0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1]",8,gMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
201,205.0 to 205.75,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",3,c#Major,Piano Sonata K282 i Eb major.mid by Mozart.csv
202,206.0 to 206.75,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",6,b-Minor,Piano Sonata K282 i Eb major.mid by Mozart.csv
203,207.0 to 207.75,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",6,gMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
204,208.0 to 208.75,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
205,209.0 to 209.75,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",8,cMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
206,210.0 to 210.75,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",5,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
207,211.0 to 211.75,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
208,212.0 to 212.875,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1]",4,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
209,213.0 to 213.875,"[2, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 1]",4,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
210,214.0 to 214.875,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1]",4,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
211,215.0 to 215.875,"[2, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 1]",4,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
212,216.0 to 216.5,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]",4,e-Minor,Piano Sonata K282 i Eb major.mid by Mozart.csv
213,217.0 to 217.75,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
214,218.0 to 218.75,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",8,eMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
215,219.0 to 219.75,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
216,220.0 to 220.75,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
217,221.0 to 221.75,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
218,222.0 to 222.875,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 2, 1]",1,b-Minor,Piano Sonata K282 i Eb major.mid by Mozart.csv
219,223.0 to 223.875,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 2, 0]",1,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
220,224.0 to 224.75,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 0]",5,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
221,225.0 to 225.75,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",5,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
222,226.0 to 226.875,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
223,227.0 to 227.75,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
224,228.0 to 228.75,"[1, 0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0]",5,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
225,229.0 to 229.75,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",5,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
226,230.0 to 230.75,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
227,231.0 to 231.75,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",6,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
228,232.0 to 232.75,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
229,233.0 to 233.75,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
230,234.0 to 234.875,"[1, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0]",0,dMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
231,235.0 to 235.75,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
232,236.0 to 236.8333333,"[2, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1]",0,e-Minor,Piano Sonata K282 i Eb major.mid by Mozart.csv
233,237.0 to 237.875,"[2, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
234,238.0 to 238.75,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",8,e-Minor,Piano Sonata K282 i Eb major.mid by Mozart.csv
235,239.0 to 239.375,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",6,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
236,240.0 to 240.75,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
237,241.0 to 241.75,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
238,242.0 to 242.75,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
239,243.0 to 243.75,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
240,244.0 to 244.75,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
241,245.0 to 245.75,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
242,246.0 to 246.75,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
243,247.0 to 247.875,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
244,248.0 to 248.75,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
245,249.0 to 249.875,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]",8,dMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
246,250.0 to 250.875,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
247,251.0 to 251.875,"[1, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
248,252.0 to 252.75,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0]",5,fMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
249,253.0 to 253.875,"[0, 0, 2, 0, 0, 3, 0, 0, 0, 1, 0, 0]",2,fMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
250,254.0 to 254.875,"[2, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
251,255.0 to 255.875,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 2]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
252,256.0 to 256.75,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1]",8,cMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
253,257.0 to 257.875,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",8,gMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
254,258.0 to 258.875,"[1, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
255,259.0 to 259.875,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
256,260.0 to 260.875,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
257,261.0 to 261.875,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",0,c#Major,Piano Sonata K282 i Eb major.mid by Mozart.csv
258,262.0 to 262.75,"[1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
259,263.0 to 263.875,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
260,264.0 to 264.75,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
261,265.0 to 265.75,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 2]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
262,266.0 to 266.875,"[3, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
263,267.0 to 267.875,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
264,268.0 to 268.75,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
265,269.0 to 269.6666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
266,270.0 to 270.8333333,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2]",6,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
267,271.0 to 271.75,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0]",8,cMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
268,272.0 to 272.625,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",6,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
269,273.0 to 273.6666667,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2]",4,eMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
270,274.0 to 274.875,"[2, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
271,275.0 to 275.875,"[1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
272,276.0 to 276.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
273,277.0 to 277.875,"[1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
274,278.0 to 278.75,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",8,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
275,279.0 to 279.0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
