index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
490,533.0 to 533.875,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",8,eMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
491,534.2083333 to 534.875,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",8,eMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
492,535.2083333 to 535.875,"[0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0]",8,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
493,536.3333333 to 536.875,"[0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0]",8,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
494,537.5 to 537.75,"[0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0]",8,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
495,538.125 to 538.75,"[0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0]",8,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
496,539.0 to 539.6666667000002,"[0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]",8,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
497,540.125 to 540.75,"[0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]",2,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
498,541.125 to 541.625,"[0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]",2,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
499,542.0 to 542.875,"[0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",2,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
500,543.0 to 543.75,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",8,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
501,544.5 to 544.75,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",8,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
502,545.0 to 545.875,"[0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0]",8,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
503,546.0 to 546.9583332999998,"[0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",8,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
504,547.25 to 547.375,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
505,548.25 to 548.25,"[0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
506,549.125 to 549.875,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
507,550.125 to 550.625,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",3,eMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
508,551.125 to 551.125,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",3,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
509,552.0 to 552.75,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",4,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
510,553.0 to 553.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
511,554.0 to 554.875,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
512,555.75 to 555.875,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
513,556.0 to 556.7916667000002,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2]",1,bMinor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
514,557.5 to 557.5,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",4,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
515,558.0 to 558.7916667000002,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",3,bMinor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
516,559.25 to 559.875,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",3,bMinor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
517,560.125 to 560.625,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2]",1,bMinor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
518,561.125 to 561.625,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",0,bMinor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
519,562.0 to 562.875,"[0, 0, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0]",0,bMinor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
520,563.0833332999998 to 563.875,"[0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 0, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
521,564.0 to 564.875,"[0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0]",0,bMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
522,565.0 to 565.75,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]",8,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
523,566.5 to 566.75,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",2,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
524,567.125 to 567.5,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
525,568.375 to 568.875,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
526,569.25 to 569.5,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
527,570.125 to 570.875,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",2,c#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
528,571.0 to 571.875,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",2,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
529,572.375 to 572.875,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",2,c#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
530,573.625 to 573.625,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",2,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
531,574.25 to 574.875,"[0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0]",2,c#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
532,575.0 to 575.625,"[0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0]",2,c#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
533,576.375 to 576.625,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",2,c#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
534,577.3333332999998 to 577.9583332999998,"[0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
535,578.25 to 578.875,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0]",2,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
536,579.0 to 579.875,"[1, 0, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0]",7,g#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
537,580.875 to 580.875,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
538,581.0 to 581.6666667000002,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
539,582.2083332999998 to 582.5,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
540,583.0 to 583.5416667000002,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
541,584.3333332999998 to 584.9583332999998,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",4,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
542,585.125 to 585.375,"[1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1]",0,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
543,586.0 to 586.875,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
544,587.625 to 587.625,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
545,588.125 to 588.75,"[1, 0, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0]",6,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
546,589.625 to 589.625,"[1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0]",4,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
547,590.125 to 590.375,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
548,591.25 to 591.9583332999998,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0]",4,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
549,592.125 to 592.875,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",7,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
550,593.0 to 593.875,"[0, 0, 2, 1, 0, 1, 0, 1, 1, 0, 1, 0]",7,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
551,594.0 to 594.75,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
552,595.3333332999998 to 595.75,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
553,596.0 to 596.75,"[2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
554,597.5 to 597.875,"[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
555,598.5 to 598.875,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",1,dMinor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
556,599.0 to 599.75,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1]",1,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
557,600.0 to 600.1666667000002,"[0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0]",0,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
558,601.0 to 601.875,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",1,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
559,602.5 to 602.5416667000002,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
560,603.0 to 603.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
561,604.1666667000002 to 604.75,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
562,605.125 to 605.625,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
563,606.0 to 606.875,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
564,607.125 to 607.75,"[1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0]",8,bMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
565,608.0 to 608.875,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
566,609.0 to 609.75,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
567,610.125 to 610.875,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
568,611.0 to 611.75,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
569,612.125 to 612.625,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
570,613.0 to 613.75,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",4,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
571,614.0 to 614.75,"[1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
572,615.0 to 615.875,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
573,616.0 to 616.875,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
574,617.125 to 617.625,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
575,618.0 to 618.75,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",8,dMinor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
576,619.25 to 619.625,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
577,620.0 to 620.875,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
578,621.25 to 621.75,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
579,622.125 to 622.875,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",4,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
580,623.125 to 623.75,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",2,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
581,624.0 to 624.75,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2]",5,eMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
582,625.25 to 625.75,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
583,626.125 to 626.5,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",3,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
584,627.0 to 627.875,"[1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0]",0,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
585,628.125 to 628.75,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
586,629.125 to 629.6666667000002,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",3,dMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
587,630.375 to 630.5416667000002,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",3,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
588,631.0 to 631.875,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",1,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
589,632.125 to 632.6666667000002,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",7,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
590,633.0 to 633.875,"[1, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0]",5,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
591,634.25 to 634.75,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",3,dMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
592,635.0 to 635.75,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0]",2,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
593,636.125 to 636.625,"[0, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0]",7,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
594,637.0 to 637.875,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0]",9,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
595,638.0 to 638.75,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",7,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
596,639.125 to 639.75,"[0, 0, 0, 1, 0, 2, 0, 1, 1, 0, 1, 0]",7,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
597,640.0 to 640.5,"[0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0]",7,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
598,641.0 to 641.5,"[0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0]",2,g#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
599,642.0 to 642.625,"[0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 1, 0]",7,g#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
600,643.25 to 643.25,"[0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0]",7,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
601,644.125 to 644.125,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0]",2,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
602,645.0 to 645.9583332999998,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0]",9,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
603,647.125 to 647.125,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
604,648.125 to 648.625,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0]",9,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
605,649.0 to 649.875,"[0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
606,650.0 to 650.875,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
607,651.0 to 651.875,"[0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
608,652.0 to 652.875,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
609,653.0 to 653.875,"[0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
610,654.875 to 654.875,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
611,656.0 to 656.875,"[0, 0, 0, 1, 0, 1, 0, 2, 1, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
612,657.0 to 657.875,"[0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
613,658.0 to 658.2916667000002,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",5,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
614,659.125 to 659.25,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",5,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
615,660.125 to 660.875,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0]",9,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
616,661.0 to 661.7916667000002,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",7,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
617,662.0 to 662.5,"[0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
618,663.5 to 663.625,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
619,664.375 to 664.5,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
620,665.5 to 665.5,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
621,666.3333332999998 to 666.5,"[0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 2, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
622,667.3333332999998 to 667.5,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0]",9,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
623,668.25 to 668.3333332999998,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0]",9,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
624,669.25 to 669.5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0]",9,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
625,670.2083332999998 to 670.375,"[0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
626,671.125 to 671.75,"[0, 0, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0]",0,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
627,672.25 to 672.75,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
628,673.125 to 673.625,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
629,674.125 to 674.875,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
630,675.375 to 675.375,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
631,677.125 to 677.6666667000002,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",4,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
632,678.125 to 678.5,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",5,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
633,679.0 to 679.875,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
634,680.3333332999998 to 680.6666667000002,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0]",5,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
635,681.125 to 681.625,"[1, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
636,682.0 to 682.875,"[0, 0, 0, 2, 0, 3, 0, 0, 1, 0, 1, 0]",2,g#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
637,683.25 to 683.9166667000002,"[0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0]",4,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
638,684.0 to 684.7916667000002,"[2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",1,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
639,685.0 to 685.875,"[1, 0, 0, 1, 0, 3, 0, 1, 1, 1, 0, 0]",2,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
640,686.0 to 686.875,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",6,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
641,687.3333332999998 to 687.8333332999998,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",6,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
642,688.125 to 688.75,"[0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
643,689.125 to 689.875,"[0, 0, 1, 2, 0, 1, 0, 2, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
644,690.375 to 690.7916667000002,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
645,691.125 to 691.75,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
646,692.125 to 692.625,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",2,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
647,693.125 to 693.875,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",3,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
648,694.625 to 694.625,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
649,695.875 to 695.875,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
650,696.75 to 696.875,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0]",9,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
