index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
160,162.0 to 162.875,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",9,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
161,163.0 to 163.875,"[2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
162,164.0 to 164.875,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",9,aMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
163,165.0 to 165.875,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
164,166.0 to 166.875,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",9,g#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
165,167.0 to 167.625,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",9,bMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
166,168.0 to 168.875,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
167,169.0 to 169.875,"[1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
168,170.0 to 170.875,"[0, 0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0]",8,c#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
169,171.0 to 171.875,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
170,172.0 to 172.875,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0]",9,e-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
171,173.0 to 173.875,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0]",8,f#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
172,174.0 to 174.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2]",1,bMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
173,176.0 to 176.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
174,177.0 to 177.5,"[0, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
175,178.0 to 178.5,"[0, 1, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0]",3,aMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
176,179.0 to 179.5,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0]",2,aMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
177,180.0 to 180.5,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 1]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
178,181.0 to 181.5,"[0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 1]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
179,182.0 to 182.5,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 4]",1,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
180,183.0 to 183.5,"[1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2]",1,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
181,184.0 to 184.5,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2]",2,cMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
182,185.0 to 185.5,"[3, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",5,cMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
183,186.0 to 186.5,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",8,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
184,187.0 to 187.5,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",8,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
185,188.0 to 188.5,"[0, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1]",4,c#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
186,189.0 to 189.5,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]",9,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
187,190.0 to 190.5,"[0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",3,aMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
188,191.0 to 191.5,"[0, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
189,192.0 to 192.5,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",3,aMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
190,193.0 to 193.5,"[0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",0,fMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
191,194.0 to 194.5,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0]",0,fMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
192,195.0 to 195.5,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0]",9,e-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
193,196.0 to 196.5,"[0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 1, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
194,197.0 to 197.5,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0]",6,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
195,198.0 to 198.5,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",9,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
196,199.0 to 199.5,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
197,200.0 to 200.5,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
198,201.0 to 201.5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
199,202.0 to 202.5,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 2]",1,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
200,203.0 to 203.5,"[0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 2]",1,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
201,204.0 to 204.5,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",8,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
202,205.0 to 205.5,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",5,cMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
203,206.0 to 206.5,"[2, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0]",5,cMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
204,207.0 to 207.5,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",8,b-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
205,208.0 to 208.5,"[2, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 1]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
206,209.0 to 209.5,"[1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
207,210.0 to 210.0,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
208,211.125 to 211.875,"[0, 0, 3, 0, 0, 2, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
209,212.0 to 212.875,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 2]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
210,213.0 to 213.125,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
211,216.0 to 216.0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
212,217.0 to 217.0,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
213,218.0 to 218.0,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
214,219.0 to 219.0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
215,220.0 to 220.0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
216,221.0 to 221.0,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
217,222.0 to 222.375,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
218,223.0 to 223.75,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
219,224.0 to 224.75,"[1, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1]",2,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
220,225.0 to 225.875,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
221,226.0 to 226.875,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
222,227.0 to 227.0,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
223,228.0 to 228.5,"[0, 1, 2, 0, 2, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
224,229.0 to 229.5,"[0, 0, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
225,230.0 to 230.5,"[0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0]",4,fMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
226,231.0 to 231.5,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
227,232.0 to 232.5,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
228,233.0 to 233.0,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
229,234.0 to 234.5,"[0, 1, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0]",0,c#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
230,235.0 to 235.5,"[0, 0, 1, 0, 1, 3, 0, 1, 0, 0, 0, 0]",0,b-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
231,236.0 to 236.5,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0]",0,fMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
232,237.0 to 237.5,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,gMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
233,238.0 to 238.5,"[2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
234,239.0 to 239.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
235,240.0 to 240.5,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0]",2,cMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
236,241.0 to 241.5,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1]",2,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
237,242.0 to 242.5,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
238,243.0 to 243.5,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",2,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
239,244.0 to 244.0,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",3,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
240,245.0 to 245.75,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",4,fMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
241,246.0 to 246.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
242,247.0 to 247.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",9,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
243,248.0 to 248.0,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",9,g#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
244,249.0 to 249.875,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",9,bMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
245,250.0 to 250.875,"[0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 1]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
246,251.0 to 251.9166667,"[1, 0, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0]",4,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
247,252.0 to 252.875,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",5,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
248,253.0 to 253.75,"[1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
249,254.0 to 254.875,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",4,fMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
250,255.0 to 255.875,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",8,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
251,256.0 to 256.5,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
252,257.0 to 257.5,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
253,258.0 to 258.5,"[0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
254,259.0 to 259.75,"[1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 2]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
255,260.0 to 260.6666667,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
256,261.0 to 261.5,"[0, 1, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0]",3,aMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
257,262.0 to 262.75,"[0, 2, 1, 0, 2, 1, 0, 1, 0, 1, 0, 0]",8,aMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
258,263.0 to 263.625,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 1, 0]",3,aMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
259,264.0 to 264.5,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0]",2,fMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
260,265.0 to 265.75,"[0, 0, 2, 0, 1, 2, 0, 1, 0, 1, 0, 0]",0,fMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
261,266.0 to 266.75,"[0, 1, 2, 0, 1, 2, 0, 0, 0, 1, 0, 0]",0,fMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
262,267.0 to 267.875,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
263,268.0 to 268.0,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
264,270.0 to 270.25,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
265,271.0 to 271.125,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",9,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
266,272.0 to 272.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
267,273.0 to 273.75,"[0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0]",3,e-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
268,274.0 to 274.75,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
269,275.0 to 275.75,"[1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0]",3,e-Minor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
270,276.0 to 276.5,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
271,277.0 to 277.5,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",9,f#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
272,278.0 to 278.875,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
273,279.0 to 279.75,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",8,b-Minor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
274,280.0 to 280.75,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",8,gMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
275,281.0 to 281.75,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 1, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
276,282.0 to 282.625,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,aMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
277,283.0 to 283.5,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",9,g#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
278,284.0 to 284.75,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
279,285.0 to 285.75,"[0, 1, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0]",6,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
280,286.0 to 286.75,"[0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0]",6,f#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
281,287.0 to 287.75,"[1, 1, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0]",6,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
282,288.0 to 288.75,"[0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0]",7,c#Minor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
283,289.0 to 289.875,"[0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0]",7,c#Minor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
284,290.0 to 290.75,"[0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0]",7,c#Minor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
285,291.0 to 291.75,"[2, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 0]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
286,292.0 to 292.75,"[3, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 0]",2,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
287,293.0 to 293.75,"[2, 0, 0, 1, 0, 1, 2, 0, 0, 2, 0, 0]",2,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
288,294.0 to 294.75,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
289,295.0 to 295.75,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
290,296.0 to 296.75,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",2,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
291,297.0 to 297.75,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
292,298.0 to 298.75,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
293,299.0 to 299.75,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
294,300.0 to 300.5,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
295,301.0 to 301.5,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
296,302.0 to 302.875,"[2, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
297,303.0 to 303.5,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
298,304.0 to 304.9166667,"[1, 0, 0, 0, 2, 1, 1, 2, 0, 1, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
299,305.0 to 305.875,"[2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
300,306.0 to 306.5,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
301,307.0 to 307.5,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
302,308.0 to 308.875,"[2, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
303,309.0 to 309.5,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
304,310.0 to 310.9166667,"[1, 0, 0, 0, 2, 1, 1, 2, 0, 1, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
305,311.0 to 311.875,"[2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
306,312.0 to 312.75,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",9,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
307,313.0 to 313.875,"[2, 0, 0, 0, 2, 1, 1, 1, 0, 1, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
308,314.0 to 314.875,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",8,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
309,315.0 to 315.625,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",9,g#Minor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
310,316.0 to 316.875,"[2, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 0]",9,g#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
311,317.0 to 317.875,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",9,e-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
312,318.0 to 318.0,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",9,g#Minor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
313,319.0 to 319.625,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",4,b-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
314,320.0 to 320.5,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",4,b-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
315,321.0 to 321.0,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",9,e-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
316,322.25 to 322.875,"[1, 0, 0, 2, 0, 1, 0, 2, 1, 0, 1, 0]",9,e-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
317,323.0 to 323.75,"[1, 1, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0]",9,c#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
318,324.0 to 324.5,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
319,325.0 to 325.875,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
320,326.0 to 326.75,"[0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0]",4,e-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
321,327.0 to 327.5,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
322,328.0 to 328.5,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
