index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
91,96.0 to 96.75,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
92,97.0 to 97.75,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
93,98.0 to 98.83333333,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",9,dMinor,Piano Sonata K284 i D major.mid by Mozart.csv
94,99.0 to 99.625,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1]",4,dMinor,Piano Sonata K284 i D major.mid by Mozart.csv
95,100.0 to 100.875,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",7,cMinor,Piano Sonata K284 i D major.mid by Mozart.csv
96,101.0 to 101.75,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",7,cMinor,Piano Sonata K284 i D major.mid by Mozart.csv
97,102.0 to 102.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
98,103.0 to 103.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",7,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
99,104.0 to 104.75,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv
100,105.0 to 105.75,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
101,106.0 to 106.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
102,107.0 to 107.5,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
103,108.0 to 108.8333333,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",9,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv
104,109.0 to 109.8333333,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
