index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
168,170.0 to 170.0,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
169,171.0 to 171.75,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
170,172.0 to 172.75,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
171,173.0 to 173.75,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
172,174.0 to 174.75,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
173,175.0 to 175.75,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
174,176.0 to 176.75,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
175,177.0 to 177.75,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
176,178.0 to 178.5,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
177,179.0 to 179.5,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
178,180.0 to 180.5,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
179,181.0 to 181.75,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
180,182.0 to 182.5,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
181,183.0 to 183.5,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
182,184.0 to 184.75,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
183,185.0 to 185.5,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
184,186.0 to 186.75,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
185,187.0 to 187.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
186,188.0 to 188.75,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
187,189.0 to 189.75,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
188,190.0 to 190.75,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
189,191.0 to 191.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
190,192.0 to 192.5,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
191,193.0 to 193.5,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0]",0,b-Major,Piano Sonata K280 i F major.mid by Mozart.csv
192,194.0 to 194.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
193,195.0 to 195.75,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
194,196.0 to 196.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
195,197.0 to 197.75,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
196,198.0 to 198.75,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
197,199.0 to 199.75,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1]",0,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
198,200.0 to 200.875,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
199,201.0 to 201.5,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
200,202.0 to 202.5,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0]",0,b-Major,Piano Sonata K280 i F major.mid by Mozart.csv
201,203.0 to 203.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
202,204.0 to 204.75,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
203,205.0 to 205.6666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
204,206.0 to 206.75,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
205,207.0 to 207.75,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
206,208.0 to 208.6666667,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
207,209.0 to 209.6666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
208,210.0 to 210.75,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
209,211.0 to 211.6666667,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
210,212.0 to 212.75,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
211,213.0 to 213.75,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
212,214.0 to 214.6666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
213,215.0 to 215.6666667,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
214,216.0 to 216.75,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
215,217.0 to 217.6666667,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
216,218.0 to 218.6666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
217,219.0 to 219.75,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
218,220.0 to 220.75,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
219,221.0 to 221.6666667,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",0,e-Major,Piano Sonata K280 i F major.mid by Mozart.csv
220,222.0 to 222.75,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0]",1,b-Minor,Piano Sonata K280 i F major.mid by Mozart.csv
221,223.0 to 223.75,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
222,224.0 to 224.6666667,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
223,225.0 to 225.75,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
224,226.0 to 226.75,"[0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1]",2,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
225,227.0 to 227.6666667,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
226,228.0 to 228.75,"[0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
227,229.0 to 229.75,"[0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
228,230.0 to 230.6666667,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
229,231.0 to 231.75,"[0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1]",0,c#Major,Piano Sonata K280 i F major.mid by Mozart.csv
230,232.0 to 232.75,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
231,233.0 to 233.6666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
232,234.0 to 234.75,"[0, 0, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0]",0,b-Major,Piano Sonata K280 i F major.mid by Mozart.csv
233,235.0 to 235.6666667,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",3,c#Major,Piano Sonata K280 i F major.mid by Mozart.csv
234,236.0 to 236.6666667,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
235,237.0 to 237.6666667,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0,b-Major,Piano Sonata K280 i F major.mid by Mozart.csv
236,238.0 to 238.6666667,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",3,c#Major,Piano Sonata K280 i F major.mid by Mozart.csv
237,239.0 to 239.6666667,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
238,240.0 to 240.6666667,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,c#Major,Piano Sonata K280 i F major.mid by Mozart.csv
239,241.0 to 241.6666667,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
240,242.0 to 242.75,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0]",0,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
241,243.0 to 243.0,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
242,244.0 to 244.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
243,246.0 to 246.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
244,247.0 to 247.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",5,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
245,248.0 to 248.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
246,249.0 to 249.75,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",5,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
247,250.0 to 250.75,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",5,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
248,251.0 to 251.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
249,252.0 to 252.75,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
250,253.0 to 253.75,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
251,254.0 to 254.75,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
252,255.0 to 255.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
253,256.0 to 256.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
254,257.0 to 257.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
255,258.0 to 258.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
256,259.0 to 259.0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
257,260.0 to 260.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
258,261.0 to 261.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
259,262.0 to 262.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
260,263.0 to 263.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
261,264.0 to 264.75,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
262,265.0 to 265.75,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
263,266.0 to 266.75,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
264,267.0 to 267.875,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
265,268.0 to 268.875,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
266,269.0 to 269.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
267,270.0 to 270.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
268,271.0 to 271.6666667,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",5,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
269,272.0 to 272.6666667,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
270,273.0 to 273.75,"[2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",6,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
271,274.0 to 274.6666667,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",2,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
272,275.0 to 275.6666667,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
273,276.0 to 276.75,"[0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,aMajor,Piano Sonata K280 i F major.mid by Mozart.csv
274,277.0 to 277.6666667,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
275,278.0 to 278.6666667,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
276,279.0 to 279.75,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,b-Major,Piano Sonata K280 i F major.mid by Mozart.csv
277,280.0 to 280.6666667,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",8,f#Major,Piano Sonata K280 i F major.mid by Mozart.csv
278,281.0 to 281.6666667,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
279,282.0 to 282.75,"[0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0]",8,bMajor,Piano Sonata K280 i F major.mid by Mozart.csv
280,283.0 to 283.6666667,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",8,g#Major,Piano Sonata K280 i F major.mid by Mozart.csv
281,284.0 to 284.6666667,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
282,285.0 to 285.9166667,"[0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0]",1,gMinor,Piano Sonata K280 i F major.mid by Mozart.csv
283,286.0 to 286.75,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
284,287.0 to 287.75,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
285,288.0 to 288.9166667,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
286,289.0 to 289.75,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",6,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
287,290.0 to 290.75,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
288,291.0 to 291.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
289,292.0 to 292.0,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
290,293.0 to 293.875,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
291,294.0 to 294.75,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
292,295.0 to 295.75,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
293,296.0 to 296.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
294,297.0 to 297.75,"[1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
295,298.0 to 298.75,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",3,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
296,299.0 to 299.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
297,300.0 to 300.75,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
298,301.0 to 301.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
299,302.0 to 302.75,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",5,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
300,303.0 to 303.75,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
301,304.0 to 304.75,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
302,305.0 to 305.75,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
303,306.0 to 306.875,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1]",6,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
304,307.0 to 307.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
305,308.0 to 308.875,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
306,309.0 to 309.75,"[0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 3]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
307,310.0 to 310.75,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
308,311.0 to 311.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
309,312.0 to 312.75,"[1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
310,313.0 to 313.75,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",3,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
311,314.0 to 314.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
312,315.0 to 315.75,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
313,316.0 to 316.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
314,317.0 to 317.75,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",5,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
315,318.0 to 318.75,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
316,319.0 to 319.75,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
317,320.0 to 320.75,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
318,321.0 to 321.75,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
319,322.0 to 322.75,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
320,323.0 to 323.75,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",8,e-Minor,Piano Sonata K280 i F major.mid by Mozart.csv
321,324.0 to 324.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",6,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
322,325.0 to 325.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
323,326.0 to 326.875,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
324,327.0 to 327.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
325,328.0 to 328.75,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
326,329.0 to 329.875,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
327,330.0 to 330.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
328,331.0 to 331.75,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
329,332.0 to 332.875,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
330,333.0 to 333.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
331,334.0 to 334.0,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
332,336.0 to 336.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
333,337.0 to 337.6666667,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",5,e-Major,Piano Sonata K280 i F major.mid by Mozart.csv
334,338.0 to 338.6666667,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
335,339.0 to 339.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
336,340.0 to 340.75,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",2,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
