index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
151,162.0 to 162.91666669999995,"[1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K311 i D major.mid by Mozart.csv
152,163.0 to 163.83333330000005,"[0, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0]",4,b-Major,Piano Sonata K311 i D major.mid by Mozart.csv
153,164.0 to 164.25,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K311 i D major.mid by Mozart.csv
154,166.0 to 166.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K311 i D major.mid by Mozart.csv
155,167.0 to 167.5,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,gMajor,Piano Sonata K311 i D major.mid by Mozart.csv
156,168.0 to 168.625,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K311 i D major.mid by Mozart.csv
157,169.0 to 169.5,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K311 i D major.mid by Mozart.csv
158,170.0 to 170.75,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K311 i D major.mid by Mozart.csv
159,171.0 to 171.5,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K311 i D major.mid by Mozart.csv
160,172.0 to 172.5,"[2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",2,cMinor,Piano Sonata K311 i D major.mid by Mozart.csv
161,174.0 to 174.83333330000005,"[1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K311 i D major.mid by Mozart.csv
162,175.0 to 175.75,"[0, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0]",4,b-Major,Piano Sonata K311 i D major.mid by Mozart.csv
163,176.0 to 176.125,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",5,gMinor,Piano Sonata K311 i D major.mid by Mozart.csv
164,178.0 to 178.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K311 i D major.mid by Mozart.csv
