index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
110,440.0 to 443.75,"[2, 0, 0, 1, 2, 1, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
111,444.0 to 447.75,"[1, 0, 1, 0, 2, 2, 1, 2, 0, 1, 0, 1]",9,gMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
112,448.0 to 451.75,"[1, 0, 1, 0, 2, 2, 1, 2, 0, 1, 0, 1]",9,gMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
113,452.0 to 455.5,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0]",0,dMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
114,456.0 to 459.75,"[2, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 2]",1,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
115,460.0 to 463.5,"[2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 0, 1]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
116,464.0 to 467.75,"[2, 0, 1, 0, 1, 0, 1, 3, 0, 1, 0, 2]",1,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
117,468.0 to 471.75,"[2, 0, 2, 0, 2, 1, 1, 1, 0, 1, 0, 1]",4,cMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
118,472.0 to 474.0,"[0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 2]",3,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
119,476.0 to 479.5,"[3, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
120,480.0 to 483.5,"[2, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 1]",8,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
121,484.0 to 487.5,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
122,488.0 to 491.5,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",0,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
123,492.0 to 495.5,"[0, 0, 2, 0, 1, 3, 0, 1, 1, 2, 0, 0]",2,fMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
124,496.0 to 499.5,"[2, 0, 1, 0, 3, 1, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
125,500.0 to 503.5,"[2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 0, 1]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
126,504.0 to 507.75,"[1, 1, 2, 1, 2, 2, 1, 3, 0, 1, 0, 1]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
127,508.0 to 511.5,"[3, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
128,512.0 to 515.5,"[2, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 1]",8,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
129,516.0 to 519.5,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
130,520.0 to 523.5,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
131,524.0 to 527.75,"[1, 1, 1, 0, 2, 3, 0, 1, 0, 3, 0, 1]",2,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
132,528.0 to 531.75,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 1, 0, 2]",1,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
133,532.0 to 535.875,"[2, 0, 2, 0, 1, 3, 0, 3, 0, 1, 0, 2]",9,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
