index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
49,200.0 to 203.75,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",1,dMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
50,204.0 to 207.75,"[0, 1, 2, 0, 2, 2, 0, 1, 0, 0, 1, 2]",5,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
51,208.0 to 211.75,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
52,212.0 to 215.875,"[2, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 2]",4,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
53,216.0 to 219.75,"[1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 0, 2]",1,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
54,220.0 to 223.875,"[3, 0, 1, 0, 2, 0, 0, 2, 0, 0, 2, 1]",9,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
55,224.0 to 227.75,"[3, 0, 1, 0, 2, 2, 0, 2, 0, 2, 1, 1]",2,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
56,228.0 to 231.75,"[2, 0, 1, 0, 0, 2, 0, 2, 1, 2, 0, 2]",1,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
57,232.0 to 235.75,"[2, 0, 1, 2, 2, 0, 1, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
58,236.0 to 239.375,"[2, 0, 2, 2, 0, 0, 2, 3, 0, 0, 0, 2]",6,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
59,240.0 to 243.75,"[2, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
60,244.0 to 247.875,"[3, 0, 2, 0, 3, 2, 0, 3, 0, 1, 0, 1]",2,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
61,248.0 to 251.875,"[3, 0, 1, 0, 4, 1, 1, 4, 0, 1, 0, 1]",9,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
62,252.0 to 255.875,"[2, 0, 2, 0, 2, 3, 0, 3, 0, 2, 0, 2]",2,fMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
63,256.0 to 259.875,"[2, 0, 1, 0, 2, 1, 1, 2, 1, 3, 0, 2]",1,cMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
64,260.0 to 263.875,"[1, 1, 1, 1, 1, 2, 2, 3, 0, 1, 0, 1]",6,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
65,264.0 to 267.875,"[3, 0, 2, 0, 2, 2, 0, 3, 0, 2, 0, 2]",2,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
66,268.0 to 271.75,"[2, 0, 2, 0, 2, 0, 0, 1, 1, 2, 0, 2]",4,cMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
67,272.0 to 275.875,"[2, 0, 2, 0, 2, 2, 0, 2, 1, 1, 0, 2]",2,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
68,276.0 to 279.0,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1]",9,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
