index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
79,316.0 to 319.75,"[1, 0, 4, 0, 0, 0, 0, 3, 1, 1, 0, 4]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
80,320.0 to 323.75,"[2, 0, 3, 0, 0, 0, 3, 1, 0, 3, 0, 1]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
81,324.0 to 327.75,"[2, 0, 4, 0, 2, 0, 2, 1, 0, 2, 0, 1]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
82,328.0 to 331.75,"[4, 0, 4, 0, 4, 0, 3, 3, 0, 3, 0, 3]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
83,332.0 to 335.875,"[4, 0, 2, 0, 2, 0, 1, 2, 0, 3, 0, 3]",8,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
84,336.0 to 339.75,"[1, 0, 2, 0, 1, 0, 1, 2, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
85,340.0 to 343.75,"[2, 0, 2, 0, 1, 0, 1, 3, 0, 2, 0, 1]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
86,344.0 to 347.75,"[2, 0, 3, 0, 1, 0, 1, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
87,348.0 to 351.875,"[2, 0, 2, 0, 1, 0, 1, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
88,352.0 to 355.75,"[2, 0, 3, 2, 2, 0, 1, 2, 2, 2, 0, 3]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
89,356.0 to 359.875,"[3, 0, 1, 0, 1, 0, 0, 0, 1, 4, 0, 3]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
90,360.0 to 363.75,"[1, 0, 3, 0, 0, 0, 1, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
91,364.0 to 367.75,"[2, 0, 2, 0, 1, 0, 1, 3, 0, 2, 0, 1]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
92,368.0 to 371.75,"[2, 0, 2, 0, 1, 0, 1, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
93,372.0 to 375.875,"[2, 0, 2, 0, 1, 0, 1, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
94,376.0 to 379.875,"[1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 3]",1,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
95,380.0 to 383.75,"[2, 0, 2, 0, 3, 1, 0, 0, 1, 1, 0, 2]",3,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
96,384.0 to 387.75,"[2, 0, 2, 0, 3, 1, 0, 0, 1, 2, 0, 2]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
97,388.0 to 391.75,"[2, 0, 1, 0, 3, 1, 2, 0, 0, 2, 0, 1]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
98,392.0 to 395.75,"[0, 5, 0, 4, 2, 0, 0, 5, 0, 4, 4, 0]",6,e-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
99,396.0 to 399.75,"[0, 0, 5, 0, 0, 0, 0, 3, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
100,400.0 to 403.75,"[1, 0, 2, 0, 0, 0, 1, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
101,404.0 to 407.75,"[1, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
102,408.0 to 411.75,"[1, 0, 2, 0, 1, 0, 2, 4, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
103,412.0 to 415.75,"[1, 0, 2, 0, 3, 0, 2, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
104,416.0 to 419.875,"[3, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
105,420.0 to 423.75,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 2, 3]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
