index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
177,708.0 to 711.25,"[0, 0, 2, 0, 0, 2, 0, 1, 1, 1, 2, 0]",8,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
178,712.0 to 715.6666667000002,"[0, 0, 0, 3, 1, 0, 0, 1, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
179,716.0 to 719.5,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 3, 0]",8,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
180,720.125 to 723.875,"[1, 1, 1, 3, 0, 0, 1, 1, 1, 1, 1, 1]",9,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
181,724.125 to 727.5,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
182,728.125 to 731.625,"[2, 2, 2, 2, 0, 0, 0, 1, 0, 0, 0, 2]",9,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
183,732.0 to 735.8333332999998,"[2, 2, 2, 2, 0, 0, 0, 1, 0, 0, 0, 2]",9,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
184,736.25 to 739.75,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",9,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
185,740.0 to 743.4583332999998,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
186,747.5 to 747.5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
187,748.125 to 750.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
188,752.125 to 754.75,"[1, 1, 1, 3, 0, 0, 0, 2, 0, 0, 1, 1]",9,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
