index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
53,159.0 to 161.875,"[1, 0, 3, 0, 1, 0, 1, 3, 0, 1, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
54,162.0 to 164.875,"[1, 0, 3, 0, 1, 0, 1, 2, 0, 1, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
55,165.0 to 166.0,"[0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
56,168.0 to 170.0,"[3, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
57,171.0 to 173.75,"[3, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
58,174.0 to 176.75,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",2,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
59,177.0 to 179.5,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",0,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
60,180.0 to 182.5,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
61,183.0 to 185.5,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
62,186.0 to 188.75,"[1, 0, 2, 0, 1, 2, 0, 2, 0, 1, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
63,189.0 to 191.875,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
64,192.0 to 194.5,"[1, 0, 2, 0, 0, 2, 0, 1, 0, 1, 0, 1]",4,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
65,195.0 to 197.75,"[1, 0, 2, 0, 1, 2, 0, 2, 0, 1, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
66,198.0 to 200.875,"[3, 0, 2, 0, 3, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
67,201.0 to 203.5,"[1, 0, 2, 0, 0, 2, 0, 1, 0, 1, 0, 1]",4,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
68,204.0 to 206.75,"[3, 0, 1, 0, 2, 1, 0, 3, 0, 0, 0, 1]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
69,207.0 to 209.6666667,"[3, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
70,210.0 to 212.75,"[3, 0, 1, 0, 1, 1, 0, 3, 0, 0, 0, 1]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
71,213.0 to 215.6666667,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
72,216.0 to 218.6666667,"[3, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
73,219.0 to 221.6666667,"[2, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 3]",8,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
74,222.0 to 224.6666667,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 3, 2, 0]",0,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
75,225.0 to 227.6666667,"[1, 0, 1, 1, 1, 0, 1, 1, 3, 2, 0, 1]",9,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
76,228.0 to 230.6666667,"[1, 1, 1, 0, 1, 1, 3, 2, 0, 1, 1, 0]",2,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
77,231.0 to 233.6666667,"[2, 0, 1, 0, 3, 2, 0, 1, 1, 0, 0, 1]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
78,234.0 to 236.6666667,"[0, 1, 2, 0, 1, 3, 0, 0, 1, 1, 0, 0]",6,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
79,237.0 to 239.6666667,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",0,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
80,240.0 to 242.75,"[0, 1, 2, 0, 0, 4, 0, 0, 1, 1, 0, 0]",6,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
81,243.0 to 244.0,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",2,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
82,246.0 to 248.0,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
83,249.0 to 251.75,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",0,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
84,252.0 to 254.75,"[2, 0, 1, 0, 1, 0, 1, 1, 0, 2, 0, 2]",8,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
85,255.0 to 257.0,"[0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
86,258.0 to 260.0,"[0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0]",0,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
87,261.0 to 263.75,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
88,264.0 to 266.75,"[1, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 2]",8,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
89,267.0 to 269.0,"[2, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
90,270.0 to 272.6666667,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 3]",8,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
